parent,child
h5,g__Methanothermobacter|s__sp. THM-1
f__Flavobacteriaceae,g__Winogradskyella|s__sp. PC-19
h4,g__Nonlabens|s__spongiae
h5,g__Lentilitoribacter|s__sp. Alg239-R112
h2,g__Pseudomonas|s__sp. PONIH3
h4,g__Phaeobacter|s__inhibens
h7,g__Microbacterium|s__schleiferi
h3,g__Herbaspirillum|s__hiltneri
h1,g__Tatumella|s__sp. TA1
h1,g__Synechococcus|s__sp. WH 8103
h2,g__Octadecabacter|s__antarcticus
h9,g__Streptomyces|s__spongiicola
h5,g__Bartonella|s__krasnovii
h0,g__Pseudomonas|s__agarici
h1,g__Flavonifractor|s__plautii
f__Mycobacteriaceae,g__Mycobacterium|s__paragordonae
h4,g__Aeromonas|s__sp. ASNIH5
CholicacidCholateConsumptionimport,g__Bacteroides|s__intestinalis
h0,g__Synechococcus|s__sp. CC9311
h5,g__Nonlabens|s__spongiae
h9,g__Pectobacterium|s__wasabiae
h7,g__Zymobacter|s__palmae
h1,g__Hoeflea|s__phototrophica
h1,g__Elusimicrobium|s__minutum
h9,g__Spiroplasma|s__chrysopicola
h9,g__Ehrlichia|s__canis
h9,g__Arthrobacter|s__sp. 31.31
h4,g__Thauera|s__aromatica
h5,g__Pedobacter|s__heparinus
h2,g__Pseudonocardia|s__dioxanivorans
f__Bacillaceae,g__Bacillus|s__xiamenensis
h4,g__Cupriavidus|s__malaysiensis
h7,g__Streptomyces|s__sp. RPA4-5
h5,g__Corynebacterium|s__frankenforstense
h9,g__Sphingomonas|s__sp. PAMC26645
ThiamineVitaminB1ThiaminConsumptionimport,g__Listeria|s__monocytogenes
h8,g__Capnocytophaga|s__cynodegmi
h3,g__Corynebacterium|s__rouxii
h9,g__Sporosarcina|s__ureae
h8,g__Burkholderia|s__seminalis
h3,g__Chryseobacterium|s__sp. G0186
h6,g__Burkholderia|s__diffusa
output,206
f__Microcoleaceae,g__Arthrospira|s__platensis
h5,g__Gemmata|s__obscuriglobus
h9,g__Gordonia|s__polyisoprenivorans
h6,g__Streptococcus|s__sp. FDAARGOS_192
h7,g__Acidipropionibacterium|s__virtanenii
h4,g__Flavobacterium|s__sp. KP1
h0,g__Corynebacterium|s__mycetoides
h9,g__Flavobacterium|s__sp. MDT1-60
h4,g__Silvanigrella|s__aquatica
h0,g__Nitratiruptor|s__Pseudomonas sp. ADP
h5,g__Paenarthrobacter|s__sp. YJN-D
h8,g__Marinobacter|s__sp. LV10R510-11A
NitrateConsumptionimport,g__Bacillus|s__anthracis
output,D-SorbitolD-GlucitolSorbitolGlucitolL-SorbitolSorbitolConsumptionimport
h0,g__Halorubrum|s__sp. PV6
h1,g__Desulfallas|s__gibsoniae
h1,g__Limosilactobacillus|s__fermentum
h1,g__Streptomyces|s__sp. CRXT-Y-14
h2,g__Chryseobacterium|s__indoltheticum
f__Pseudomonadaceae,g__Pseudomonas|s__asiatica
h4,g__Natranaerobius|s__thermophilus
RaffinoseConsumptionimport,g__Bacteroides|s__fragilis
f__Aeromonadaceae,g__Aeromonas|s__taiwanensis
h0,g__Vibrio|s__parahaemolyticus
h5,g__Haematospirillum|s__jordaniae
L-ArginineArginineConsumptionimport,g__Clostridium|s__tetani
h3,g__Kyrpidia|s__tusciae
h4,g__Desulfosarcina|s__ovata
h5,g__Xanthomonas|s__campestris
h5,g__Sphingobacterium|s__sp. DR205
h3,g__Campylobacter|s__sp. RM16704
h5,g__Aeromicrobium|s__choanae
h0,g__Lysobacter|s__sp. CW239
h1,g__Rhodococcus|s__sp. YL-1
h2,g__Salmonella|s__sp. SSDFZ54
f__Chthonomonadaceae,g__Chthonomonas|s__calidirosea
D-MannitolMannitolConsumptionimport,g__Streptococcus|s__salivarius
h6,g__Achromobacter|s__denitrificans
h8,g__Streptococcus|s__sp. LPB0220
h5,g__Casimicrobium|s__huifangae
h0,g__Roseovarius|s__sp. THAF8
h5,g__Janthinobacterium|s__sp.
h5,g__Grimontia|s__hollisae
h7,g__Saccharopolyspora|s__coralli
h3,g__Sphingomonas|s__indica
h5,g__Bacillus|s__sp. 1s-1
134,g__Undibacterium|s__parvum
h3,g__Pseudoalteromonas|s__spongiae
f__Pseudomonadaceae,g__Pseudomonas|s__silesiensis
h4,g__Phocaeicola|s__vulgatus
h2,g__Ruegeria|s__pomeroyi
h1,g__Natronomonas|s__sp. C90
h5,g__Bifidobacterium|s__subtile
LithocholicacidProductionexport,g__Bifidobacterium|s__breve
h0,g__Mycobacterium|s__avium
h2,g__Janibacter|s__melonis
h0,g__Sphingomonas|s__panacis
f__Enterobacteriaceae,g__Klebsiella|s__sp. WP3-S18-ESBL-05
h2,g__Metallosphaera|s__tengchongensis
h2,g__Dietzia|s__sp. DQ12-45-1b
h5,g__Desulfurella|s__acetivorans
h2,g__Mesorhizobium|s__sp. M1B.F.Ca.ET.045.04.1.1
h8,g__Providencia|s__rettgeri
h9,g__Streptomyces|s__sp. x4(2010)
h3,g__Acinetobacter|s__ursingii
h1,g__Labrenzia|s__sp. THAF35
AcetateConsumptionimport,g__Roseburia|s__intestinalis
h1,g__Streptococcus|s__halotolerans
h7,g__Magnetospirillum|s__sp. XM-1
h9,g__Lysobacter|s__lycopersici
RR-23-ButanediolRR-ButanediolSS-23-ButanediolSS-ButanediolProductionexport,g__Bacillus|s__subtilis
h2,g__Pararhodospirillum|s__photometricum
h0,g__Petrotoga|s__mobilis
h7,g__Fischerella|s__sp. NIES-3754
h5,g__Bacillus|s__sp. FJAT-42376
h7,g__Methanosphaera|s__stadtmanae
h1,g__Pseudomonas|s__cedrina
h8,g__Psychrobacter|s__sp. YP14
output,BenzaldehydeConsumptionimport
h0,g__Cycloclasticus|s__zancles
h5,g__Actinopolymorpha|s__singaporensis
h1,g__Actinomyces|s__sp. oral taxon 414
h5,g__Isoptericola|s__variabilis
h2,g__Aquimarina|s__sp. AD1
h1,g__Pseudomonas|s__sp. MPC6
h3,g__Methanocella|s__arvoryzae
h1,g__Ottowia|s__oryzae
h4,g__Streptomyces|s__sp. NA04227
h7,g__Alteromonas|s__australica
output,DimethylamineProductionexport
NH3AmmoniaNH4AmmoniumConsumptionimport,g__Methanobrevibacter|s__smithii
h9,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia bicoloricornis
h0,g__Microvirga|s__ossetica
h3,g__Geobacter|s__bemidjiensis
f__Moraxellaceae,g__Acinetobacter|s__piscicola
h5,g__Sphingobium|s__sp. YG1
h9,g__Serratia|s__sp. ATCC 39006
h1,g__Halodesulfurarchaeum|s__formicicum
h1,g__Streptococcus|s__urinalis
8,g__Shewanella|s__benthica
h3,g__Tannerella|s__forsythia
h3,g__Nonomuraea|s__nitratireducens
h2,g__Methylovorus|s__glucosotrophus
h0,g__Agrobacterium|s__sp.
9,g__Erysipelothrix|s__piscisicarius
AcetateConsumptionimport,g__Haloferax|s__volcanii
h2,g__Pseudomonas|s__saudiphocaensis
h8,g__Novosphingobium|s__aromaticivorans
h9,g__Plantactinospora|s__sp. BB1
CO2Productionexport,g__Clostridium|s__perfringens
f__Weeksellaceae,g__Epilithonimonas|s__Chryseobacterium lactis
f__Bacillaceae,g__Bacillus|s__sp. N3536
5,g__Bacillus|s__sp. X1(2014)
f__Erythrobacteraceae,g__Altererythrobacter|s__dongtanensis
h2,g__Nitrosopumilus|s__Candidatus Nitrosopumilus sp. SW
h2,g__Candidatus Phytoplasma|s__Paulownia witches'-broom phytoplasma
h6,g__Helicobacter|s__felis
231,g__Nitratifractor|s__salsuginis
h1,g__Bacillus|s__sp. WR11
h0,g__Microcystis|s__viridis
h4,g__Citrobacter|s__sp. RHB25-C09
h4,g__Corynebacterium|s__singulare
h8,g__Flavobacterium|s__sangjuense
h8,g__Nocardia|s__cyriacigeorgica
6,g__Rhodoplanes|s__sp. Z2-YC6860
h2,g__Aerococcus|s__christensenii
h6,g__Sphingobium|s__sp. TKS
h4,g__Rhodococcus|s__jostii
h9,g__Athalassotoga|s__saccharophila
h9,g__Halanaeroarchaeum|s__sulfurireducens
5,g__Clostridium|s__septicum
h9,g__Stenotrophomonas|s__rhizophila
h7,g__Staphylococcus|s__hominis
h0,g__Mycolicibacterium|s__madagascariense
h4,g__Lactococcus|s__sp. TMW21615
h9,g__Paenibacillus|s__lycopersici
h8,g__Rathayibacter|s__sp. VKM Ac-2805
h0,g__Phycicoccus|s__endophyticus
f__Alcaligenaceae,g__Kerstersia|s__gyiorum
h6,g__Dietzia|s__timorensis
h9,g__Chelatococcus|s__sp. CO-6
h9,g__Ligilactobacillus|s__agilis
h2,g__Erwinia|s__sp. Ejp617
h4,g__Mycoplasma|s__sp. Mirounga ES2806-GEN
h3,g__Protaetiibacter|s__intestinalis
h0,g__Reinekea|s__forsetii
h3,g__Psychrobacter|s__sp. P2G3
h7,g__Gramella|s__salexigens
h9,g__Lachnoclostridium|s__phocaeense
h0,g__Pasteurella|s__multocida
f__Desulfovibrionaceae,g__Desulfovibrio|s__fairfieldensis
h6,g__Bradyrhizobium|s__erythrophlei
h1,g__Ruminococcus|s__sp. JE7A12
h1,g__Diaphorobacter|s__sp. HDW4A
h3,g__Thermococcus|s__nautili
h9,g__Schlegelella|s__thermodepolymerans
h5,g__Mucinivorans|s__hirudinis
h1,g__Bacillus|s__sp. BS-01
h0,g__Micromonospora|s__terminaliae
h0,g__Streptomyces|s__sp. FR-008
h8,g__Mesorhizobium|s__oceanicum
h1,g__Agrobacterium|s__sp.
h6,g__Anaerocolumna|s__sp. CBA3638
h3,g__Trichormus|s__azollae
h0,g__Corynebacterium|s__endometrii
h1,g__Rickettsia|s__africae
h1,g__Desulfotomaculum|s__ruminis
NH3AmmoniaNH4AmmoniumConsumptionimport,g__Ruminococcus|s__albus
h4,g__Synechococcus|s__sp. NOUM97013
h6,g__Acidovorax|s__sp. JS42
h1,g__Massilia|s__plicata
13,g__Kingella|s__oralis
h5,g__Novosphingobium|s__sp. ES2-1
h6,g__Staphylococcus|s__sp. SDB 2975
h5,g__Salicibibacter|s__halophilus
h0,g__Blautia|s__producta
h0,g__Thermodesulfobacterium|s__sp. TA1
h4,g__Algicoccus|s__marinus
h3,g__Bacillus|s__sp. FJAT-18017
h0,g__Methanospirillum|s__hungatei
h4,g__Mycobacterium|s__sp. PYR15
f__Streptomycetaceae,g__Streptomyces|s__hygroscopicus
h4,g__Verrucosispora|s__sp. NA02020
h5,g__Bacillus|s__subtilis
SulfateSulfuricacidProductionexport,g__Chlorobium|s__limicola
h3,g__Paraburkholderia|s__xenovorans
h3,g__Candidatus Phytoplasma|s__Onion yellows phytoplasma
h7,g__Candidatus Arthromitus|s__sp. SFB-rat-Yit
h7,g__Mycoplasma|s__citelli
h3,g__Dermabacter|s__vaginalis
f__Gordoniaceae,g__Gordonia|s__insulae
h2,g__Arthrobacter|s__sp. AK-1
h5,g__Bosea|s__vaviloviae
1,g__Mycobacterium|s__ulcerans
h6,g__Brevundimonas|s__vesicularis
h5,g__Nonlabens|s__sp. Ci31
h6,g__Verminephrobacter|s__eiseniae
h7,g__Thermus|s__oshimai
h8,g__Limnoglobus|s__roseus
h8,g__Nonlabens|s__sp. SY33080
h8,g__Sphingopyxis|s__sp. OPL5
h9,g__Shewanella|s__polaris
f__Dysgonomonadaceae,g__Petrimonas|s__mucosa
h1,g__Citrobacter|s__portucalensis
f__Methanobacteriaceae,g__Methanobacterium|s__lacus
h9,g__Nostoc|s__linckia
h6,g__Costertonia|s__aggregata
235,g__Spirosoma|s__rigui
h1,g__Polaribacter|s__vadi
h7,g__Tessaracoccus|s__flavescens
h4,g__Sphingobacterium|s__mizutaii
f__Pseudonocardiaceae,g__Amycolatopsis|s__sp. YIM 10
h2,g__Salipiger|s__Yangia sp. CCB-MM3
h4,g__Mycolicibacterium|s__pulveris
h5,g__Achromobacter|s__denitrificans
output,323
h2,g__Deinococcus|s__soli Cha et al. 2016
h2,g__Sphingobium|s__sp. Cam5-1
12,g__Klebsiella|s__aerogenes
h1,g__Streptococcus|s__equinus
h7,g__Sphaerochaeta|s__coccoides
h2,g__Kushneria|s__konosiri
h4,g__Micromonospora|s__tulbaghiae
h9,g__Plantactinospora|s__sp. BC1
h8,g__Sulfurovum|s__lithotrophicum
N2Consumptionimport,g__Mesorhizobium|s__loti
h6,g__Carnobacterium|s__sp. 17-4
h5,g__Rhodococcus|s__pyridinivorans
h6,g__Salmonella|s__sp. SJTUF14152
h2,g__Staphylococcus|s__carnosus
f__Rhodobacteraceae,g__Leisingera|s__sp. NJS204
h3,g__Rhizobium|s__sp. WL3
output,f__Opitutaceae
h1,g__Prosthecochloris|s__aestuarii
h4,g__Borreliella|s__burgdorferi
h5,g__Mycobacteroides|s__[Mycobacterium] stephanolepidis
h7,g__Rhodococcus|s__sp. M8
h8,g__Campylobacter|s__sp. RM8964
h5,g__Caldicellulosiruptor|s__lactoaceticus
h7,g__Gemmata|s__sp. SH-PL17
h8,g__Mycobacterium|s__pseudoshottsii
h7,g__Moorea|s__producens
h1,g__Nitrosarchaeum|s__sp. AC2
h6,g__Pseudopropionibacterium|s__propionicum
h5,g__Massilia|s__oculi
h3,g__Pontibacter|s__akesuensis
h1,g__Streptomyces|s__sp. NHF165
h9,g__Campylobacter|s__lanienae
f__Sphingomonadaceae,g__Sphingosinithalassobacter|s__sp. CS137
h7,g__Xanthomonas|s__sp. SI
h6,g__Gemmata|s__massiliana
h6,g__Pluralibacter|s__gergoviae
h7,g__Glaciihabitans|s__sp. INWT7
h0,g__Halomonas|s__sp. KO116
h0,g__Legionella|s__cherrii
h2,g__Fictibacillus|s__phosphorivorans
h5,g__Sulfolobus|s__sp. E11-6
f__Morganellaceae,g__Providencia|s__sp. WCHPHu000369
h7,g__Arcticibacterium|s__luteifluviistationis
f__Desulfobacteraceae,g__Desulfatibacillum|s__aliphaticivorans
h9,g__Paenibacillus|s__sp. Cedars
h6,g__Halomonas|s__sp. YLGW01
h8,g__Streptomyces|s__hawaiiensis
output,MenaquinoneVitaminK2Productionexport
h0,g__Pontimonas|s__salivibrio
h8,g__Pseudoalteromonas|s__arabiensis
h5,g__Pseudomonas|s__marincola
h4,g__Mycoplasma|s__crocodyli
h6,g__Paenibacillus|s__sp. UniB2
h3,g__Pseudarthrobacter|s__sp. NBSH8
h7,g__Nitratifractor|s__salsuginis
h0,g__Cuniculiplasma|s__divulgatum
h4,g__Fervidobacterium|s__nodosum
h6,g__Sphingomonas|s__sp. C8-2
h7,g__Leptotrichia|s__trevisanii
h6,g__Nodularia|s__spumigena
h3,g__Staphylococcus|s__warneri
h9,g__Klebsiella|s__sp. MPUS7
h5,g__Lysobacter|s__enzymogenes
h0,g__Xenorhabdus|s__bovienii
h7,g__Dyella|s__japonica
h5,g__Saccharomonospora|s__viridis
h0,g__Pusillimonas|s__sp. T7-7
h2,g__Paenibacillus|s__lautus
h5,g__Mesorhizobium|s__sp. M2A.F.Ca.ET.046.03.2.1
h6,g__Mycobacteroides|s__abscessus
h7,g__Acidothermus|s__cellulolyticus
h2,g__Candidatus Reidiella|s__endopervernicosa
h8,g__Pectobacterium|s__polaris
h8,g__Pseudomonas|s__extremorientalis
h6,g__Bacillus|s__toyonensis
h5,g__Pseudobacter|s__ginsenosidimutans
h3,g__Pyrococcus|s__kukulkanii
h5,g__Sulfuriferula|s__nivalis
f__Sedimentisphaeraceae,g__Limihaloglobus|s__sulfuriphilus
h2,g__Polymorphum|s__gilvum
ButyrateProductionexport,g__Butyrivibrio|s__proteoclasticus
h4,g__Bermanella|s__marisrubri
h7,g__Frondihabitans|s__sp. PAMC 28766
h9,g__Cellulosimicrobium|s__cellulans
h6,g__Campylobacter|s__hominis
h5,g__Sphingomonas|s__sp. SH
h5,g__Sedimentisphaera|s__salicampi
f__Rhodobacteraceae,g__Rhodovulum|s__sp. P5
h0,g__Sinorhizobium|s__medicae
h7,g__Methanothrix|s__Methanosaeta harundinacea
h9,g__Thermodesulfatator|s__bacterium
h0,g__Pseudomonas|s__sp. Z003-0.4C(8344-21)
h2,g__Bacillus|s__sp. DU-106
h9,g__Brucella|s__pinnipedialis
h4,g__Paenibacillus|s__sp. UniB2
h6,g__Mycoplasma|s__crocodyli
h7,g__Chryseobacterium|s__sp. 3008163
h1,g__Serinicoccus|s__hydrothermalis
f__Lachnospiraceae,g__Lacrimispora|s__sphenoides
2,g__Paenibacillus|s__alvei
h4,g__Candidatus Methylopumilus|s__universalis
h5,g__Pauljensenia|s__hongkongensis
h2,g__Geobacillus|s__sp. E263
15,g__Arenibacter|s__algicola
h0,g__Bacillus|s__aryabhattai
h1,g__Novosphingobium|s__sp. KA1
h4,g__Arthrobacter|s__sp. ZXY-2
h7,g__Burkholderia|s__sp. MSMB617WGS
h2,g__Flagellimonas|s__maritima
h7,g__Winogradskyella|s__schleiferi
h7,g__Olivibacter|s__sp. SDN3
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Streptococcus|s__cristatus
h6,g__Streptomonospora|s__sp. M2
h5,g__Pseudomonas|s__sp. CFSAN084952
h7,g__Methanobacterium|s__subterraneum
N2Productionexport,g__Bacillus|s__anthracis
h7,g__Aminobacter|s__sp. MDW-2
h8,g__Pseudoalteromonas|s__atlantica
h1,g__Thermoanaerobacter|s__ethanolicus
h2,g__Stenotrophomonas|s__sp. 364
h1,g__Nocardioides|s__marinisabuli
f__Actinomycetaceae,g__Schaalia|s__meyeri
h5,g__Pedobacter|s__roseus
h6,g__Synechococcus|s__sp. PCC 73109
h8,g__Thermococcus|s__barophilus
h9,g__Meiothermus|s__silvanus
h0,g__Escherichia|s__sp. E4742
h3,g__Chryseobacterium|s__bernardetii
output,16
h9,g__Paracoccus|s__marcusii
54,g__Pseudoalteromonas|s__spongiae
h4,g__Candidatus Fukatsuia|s__symbiotica
300,g__Verrucosispora|s__maris
f__Hymenobacteraceae,g__Hymenobacter|s__sp. NBH84
LactoseConsumptionimport,g__Enterobacter|s__cancerogenus
f__Pseudonocardiaceae,g__Prauserella|s__marina
h0,g__Methylibium|s__sp. Pch-M
h4,g__Acidaminococcus|s__intestini
h5,g__Desulfovibrio|s__alaskensis
h2,g__Diaphorobacter|s__polyhydroxybutyrativorans
h2,g__Nostoc|s__edaphicum
h1,g__Streptomyces|s__chromofuscus
h6,g__Pseudomonas|s__cerasi
h6,g__Gordonia|s__alkanivorans
h7,g__Streptomyces|s__griseorubiginosus
h2,g__Murdochiella|s__vaginalis
h8,g__Rickettsia|s__raoultii
UreaConsumptionimport,g__Bifidobacterium|s__catenulatum
h2,g__Sutterella|s__faecalis
h5,g__Spiroplasma|s__chinense
f__Alteromonadaceae,g__Glaciecola|s__amylolytica
f__Synergistaceae,g__Thermovirga|s__lienii
h0,g__Metallosphaera|s__cuprina
h3,g__Nocardia|s__sp. CS682
h3,g__Streptomyces|s__sp. 14R-10
h7,g__Nocardia|s__mangyaensis
h6,g__Nostoc|s__sp. 'Lobaria pulmonaria (5183) cyanobiont'
h2,g__Halomonas|s__subglaciescola
h8,g__Chryseobacterium|s__sp. SNU WT5
f__Planctomycetaceae,g__Gimesia|s__maris
h6,g__Methanothermobacter|s__sp. THM-2
122,g__Noviherbaspirillum|s__sp. UKPF54
h4,g__Vibrio|s__sp. 04Ya108
h3,g__Planococcus|s__kocurii
h2,g__Georhizobium|s__profundi
h3,g__Aquimarina|s__sp. AD10
h1,g__Streptomyces|s__sp. 11-1-2
f__Micrococcaceae,g__Kocuria|s__sp. KD4
h8,g__Amycolatopsis|s__sp. YIM 10
ButyrateConsumptionimport,g__Desulfovibrio|s__piger
h7,g__Acinetobacter|s__sp. MYb10
f__Mycoplasmataceae,g__Mycoplasma|s__yeatsii
h0,g__Jeotgalibaca|s__arthritidis
f__Actinomycetaceae,g__Actinomyces|s__sp. ZJ750
f__Helicobacteraceae,g__Helicobacter|s__apodemus
h9,g__Streptomyces|s__sp. WAC00288
h6,g__Gramella|s__flava
h8,g__Legionella|s__sainthelensi
h5,g__Streptomyces|s__sp. CRXT-G-22
h7,g__Haloactinobacterium|s__sp. HY164
h8,g__Acinetobacter|s__chinensis
h5,g__Hyperthermus|s__butylicus
h6,g__Sulfitobacter|s__sp. JL08
h4,g__Ignicoccus|s__hospitalis
h0,g__Bosea|s__sp. AS-1
h4,g__Dickeya|s__sp. NCPPB 3274
h5,g__Staphylococcus|s__succinus
h3,g__Pseudomonas|s__sp. S09G 359
h3,g__Corynebacterium|s__sp. 2019
h0,g__Companilactobacillus|s__Lactobacillus allii
h4,g__Dyella|s__sp. M7H15-1
h4,g__Bombilactobacillus|s__Lactobacillus bombi
h5,g__Alteromonas|s__sp. RKMC-009
h0,g__Streptomyces|s__sp. S4.7
h8,g__Oceanithermus|s__profundus
h3,g__Vibrio|s__gazogenes
h0,g__Pseudomonas|s__sp. TKP
f__Streptomycetaceae,g__Kitasatospora|s__aureofaciens
h3,g__Mycoplasma|s__sp. Mirounga ES2806-NAS
h6,g__Xylophilus|s__rhododendri
h7,g__Rhodanobacter|s__glycinis
h3,g__Oleispira|s__antarctica
h1,g__Nakamurella|s__sp. PAMC28650
h4,g__Thioalkalivibrio|s__sulfidiphilus
h4,g__Polaromonas|s__sp. E3S
h8,g__Rhizobium|s__acidisoli
h9,g__Xylophilus|s__rhododendri
h0,g__Methylomicrobium|s__alcaliphilum
h2,g__Caproiciproducens|s__sp. 7D4C2
h7,g__Brevundimonas|s__sp. DS20
h6,g__Mycobacterium|s__grossiae
h3,g__Citrobacter|s__sp. 172116965
h9,g__Streptomyces|s__sp. 3214.6
h7,g__Serratia|s__liquefaciens
h0,g__Methanosarcina|s__sp. Kolksee
h7,g__Blautia|s__hansenii
h5,g__Methylobacterium|s__terrae
h1,g__Mogibacterium|s__diversum
h3,g__Klebsiella|s__sp. P1CD1
h2,g__Mycolicibacterium|s__psychrotolerans
h0,g__Idiomarina|s__andamanensis
ButyrateProductionexport,g__Bacteroides|s__fragilis
h1,g__Brevundimonas|s__naejangsanensis
h5,g__Mycobacterium|s__shinjukuense
h7,g__Burkholderia|s__thailandensis
h1,g__Hahella|s__chejuensis
h8,g__Dehalobacter|s__sp. CF
h8,g__Parasphingopyxis|s__algicola
h9,g__Bacillus|s__circulans
h3,g__Streptomyces|s__davaonensis
h1,g__Rickettsia|s__monacensis
h6,g__Ruegeria|s__pomeroyi
h8,g__Deinococcus|s__geothermalis
h8,g__Undibacterium|s__sp. KW1
h7,g__Frigoriglobus|s__tundricola
h6,g__Flavobacterium|s__sp. KP1
h4,g__Buttiauxella|s__agrestis
h4,g__Azoarcus|s__sp. CIB
h6,g__Paenibacillus|s__sp. FSL R5-0912
h9,g__Oceanobacillus|s__iheyensis
f__Bacillaceae,g__Bacillus|s__sp. PAMC28748
h3,g__Kluyvera|s__intermedia
h9,g__Acinetobacter|s__lactucae
h6,g__Glutamicibacter|s__arilaitensis
h7,g__Methanothermobacter|s__sp. CaT2
D-GlucoseGlucoseConsumptionimport,g__Blautia|s__hansenii
h3,g__Methanospirillum|s__hungatei
h7,g__Novosphingobium|s__sp. ES2-1
h9,g__Sphingorhabdus|s__sp. JK6
h8,g__Brevibacterium|s__luteolum
h6,g__Dickeya|s__solani
h3,g__Streptomyces|s__sp. WAC 06738
h9,g__Chlamydia|s__trachomatis
h1,g__Serratia|s__quinivorans
f__Blattabacteriaceae,g__Blattabacterium|s__sp. (Periplaneta americana)
MucinMucusGlycoproteinMacromoleculedegradation,g__Vibrio|s__cholerae
h6,g__Haloquadratum|s__walsbyi
8,g__Anoxybacter|s__fermentans
31,g__Spiroplasma|s__taiwanense
h7,g__Pedobacter|s__cryoconitis
f__Desulfovibrionaceae,g__Desulfovibrio|s__ferrophilus
h3,g__Eubacterium|s__callanderi
f__Shewanellaceae,g__Shewanella|s__putrefaciens
h4,g__Cronobacter|s__condimenti
h6,g__Streptomyces|s__bingchenggensis
h5,g__Acinetobacter|s__indicus
h7,g__Erysipelothrix|s__piscisicarius
h5,g__Brevundimonas|s__sp. 'scallop'
h1,g__Parasphingopyxis|s__algicola
h5,g__Pelagibaca|s__abyssi
h5,g__Cytophaga|s__hutchinsonii
f__Streptomycetaceae,g__Streptomyces|s__griseofuscus
h6,g__Vibrio|s__alfacsensis
h8,g__Hahella|s__chejuensis
h8,g__Methanothermobacter|s__sp. KEPCO-1
h9,g__Meiothermus|s__ruber
h6,g__Pseudomonas|s__moraviensis
h9,g__Edwardsiella|s__sp. LADL05-105
h2,g__Leptospirillum|s__ferriphilum
h1,g__Campylobacter|s__ornithocola
f__Pectobacteriaceae,g__Dickeya|s__sp. Secpp 1600
h4,g__Chryseobacterium|s__piperi
h4,g__Thermoanaerosceptrum|s__fracticalcis
h7,g__Shinella|s__sp. HZN7
h9,g__Nocardioides|s__sp. S-1144
h9,g__Methylomicrobium|s__album
h2,g__Saccharophagus|s__degradans
h6,g__Sulfitobacter|s__sp. AM1-D1
output,f__Aeromonadaceae
h6,g__Hydrogenophaga|s__sp. NH-16
h0,g__Methanosarcina|s__lacustris
h1,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
h2,g__Streptomyces|s__lavendulae
h1,g__Chryseobacterium|s__sp. IHB B 17019
h1,g__Pseudoclostridium|s__thermosuccinogenes
f__Thermotogaceae,g__Thermotoga|s__sp. 2812B
h6,g__Rhizobium|s__sp. 007
h1,g__Flavobacterium|s__branchiophilum
h7,g__Auritidibacter|s__sp. NML130574
h0,g__Sulfolobus|s__sp. A20
f__Enterobacteriaceae,g__Citrobacter|s__sp. RHBSTW-00446
h2,g__Hydrogenobaculum|s__sp. Y04AAS1
h5,g__Dialister|s__massiliensis
h5,g__Klebsiella|s__sp. LTGPAF-6F
h8,g__Rahnella|s__inusitata
h0,g__Massilia|s__putida
h8,g__Paenibacillus|s__sp. DCT19
h9,g__Tomitella|s__sp. HY172
8,g__Hymenobacter|s__sedentarius
h4,g__Halothece|s__sp. PCC 7418
h9,g__Candidatus Portiera|s__aleyrodidarum
h4,g__Ferroplasma|s__acidarmanus
f__Geodermatophilaceae,g__Geodermatophilus|s__obscurus
h6,g__Pseudomonas|s__sp. MYb193
h8,g__Wolbachia|s__endosymbiont of Drosophila ananassae
f__Streptomycetaceae,g__Streptomyces|s__paludis
h1,g__Marinilactibacillus|s__sp. 15R
h1,g__Colwellia|s__sp. PAMC 20917
h3,g__Castellaniella|s__defragrans
h0,g__Microcella|s__alkaliphila
h9,g__Thermococcus|s__nautili
h3,g__Enterobacter|s__cloacae complex sp. FDA-CDC-AR_0164
output,165
h8,g__Orientia|s__tsutsugamushi
h5,g__Thermaerobacter|s__sp. PB12/4term
h1,g__Borrelia|s__turicatae
h5,g__Candidatus Planktophila|s__vernalis
h7,g__Labrenzia|s__sp. VG12
h7,g__Acidovorax|s__ebreus
h2,g__Pseudomonas|s__mandelii
h9,g__Sphingomonas|s__sp. ERG5
h7,g__Fusobacterium|s__ulcerans
h4,g__Dermabacter|s__vaginalis
h2,g__Flavobacterium|s__sp.
h6,g__Sulfitobacter|s__guttiformis
h7,g__Pseudomonas|s__sp. SWI44
h1,g__Sphingobium|s__japonicum
h9,g__Enterobacter|s__sp. E76
h3,g__Alistipes|s__finegoldii
337,g__Bartonella|s__birtlesii
h8,g__Citrobacter|s__sp. RHBSTW-00821
f__Rhizobiaceae,g__Rhizobium|s__sp. ACO-34A
h7,g__Lysinimonas|s__sp. KACC 19322
h9,g__Chlorobaculum|s__limnaeum
h7,g__Methanocaldococcus|s__fervens
h0,g__Methylococcus|s__capsulatus
h6,g__Alistipes|s__indistinctus
f__Bifidobacteriaceae,g__Bifidobacterium|s__angulatum
h0,g__Tessaracoccus|s__flavus
h5,g__Neisseria|s__brasiliensis
h2,g__Rhodospirillum|s__centenum
h1,g__Rhodococcus|s__sp. p52
h2,g__Yersinia|s__enterocolitica
