parent,child
h0,g__Wolbachia|s__endosymbiont of Drosophila simulans
h2,g__Acidianus|s__hospitalis
h0,g__Acinetobacter|s__soli
h4,g__Legionella|s__hackeliae
h5,g__Candidatus Nitrotoga|s__sp. AM1P
h9,g__Synechococcus|s__sp. KORDI-52
h9,g__Candidatus Mikella|s__endobia
h6,g__Streptomyces|s__albulus
h9,g__Methanolacinia|s__petrolearia
h9,g__Bombella|s__sp. KACC 21507
h0,g__Corynebacterium|s__pelargi
output,326
h3,g__Pantoea|s__sp. PSNIH1
h3,g__Klebsiella|s__aerogenes
h5,g__Vitreoscilla|s__filiformis
h7,g__Liberibacter|s__Candidatus Liberibacter africanus
h2,g__Citrobacter|s__werkmanii
c__Deltaproteobacteria,g__Pelobacter|s__propionicus
h3,g__Actinomyces|s__oris
h3,g__Agromyces|s__aureus
h0,g__Microbulbifer|s__sp. THAF38
h2,g__Vibrio|s__sp. Sal10
h1,g__Herbaspirillum|s__hiltneri
h3,g__Arthrobacter|s__sp. ZXY-2
H2SHS-Productionexport,g__Archaeoglobus|s__profundus
h1,g__Variovorax|s__sp. 38R
h2,g__Ewingella|s__americana
h9,g__Thiomicrorhabdus|s__sp. G2
L-LactateS-LactateLactateD-LactateR-LactateConsumptionimport,g__Anaerostipes|s__caccae
h4,g__Chlamydia|s__sp. S15-834C
h4,g__Duganella|s__sp. GN2-R2
h8,g__Enterococcus|s__faecalis
h9,g__Methylotenera|s__mobilis
h6,g__Aquifex|s__aeolicus
h0,g__Halostella|s__pelagica
h5,g__Sphingomonas|s__lacunae
1,g__Ligilactobacillus|s__ruminis
h3,g__Corynebacterium|s__lactis
h7,g__Candidatus Cytomitobacter|s__indipagum
h9,g__Bartonella|s__grahamii
h3,g__Burkholderia|s__sp. KK1
h6,g__Aminipila|s__butyrica
h2,g__Alteromonas|s__naphthalenivorans
h4,g__Chryseobacterium|s__piperi
h4,g__Streptococcus|s__periodonticum
h3,g__Amycolatopsis|s__orientalis
h2,g__Ignavibacterium|s__album
h2,g__Nitrobacter|s__winogradskyi
h7,g__Wolbachia|s__endosymbiont of Cimex lectularius
h4,g__Sphingomonas|s__sp. LK11
h8,g__Actinomyces|s__sp. ZJ750
h0,g__Streptomyces|s__rutgersensis
h7,g__Lysobacter|s__sp. HDW10
h0,g__Mumia|s__sp. ZJ1417
h1,g__Diaphorobacter|s__sp. JS3050
c__Actinobacteria,g__Streptomyces|s__sp. ICC1
h5,g__Oscillibacter|s__sp. NSJ-62
h5,g__Aggregatibacter|s__segnis
h9,g__Cutibacterium|s__avidum
h3,g__Gardnerella|s__vaginalis
c__Aquificae,g__Thermocrinis|s__ruber
h7,g__Halomonas|s__sp. HG01
h1,g__Cupriavidus|s__pauculus
h3,g__Nostoc|s__sp. PCC 7524
h8,g__Enterobacter|s__sp. LU1
h9,g__Chromobacterium|s__sp. IIBBL 274-1
h1,g__Myxococcus|s__hansupus
262,g__Corynebacterium|s__flavescens
Isobutyrate2-MethylpropanoicacidProductionexport,g__Anaerostipes|s__caccae
c__Gammaproteobacteria,g__Halomonas|s__sp. GFAJ-1
h2,g__Halorubrum|s__lacusprofundi
h3,g__Planktothrix|s__agardhii
h3,g__Histophilus|s__somni
h7,g__Rickettsia|s__prowazekii
h7,g__Tardiphaga|s__sp. vice154
h5,g__Mycolicibacterium|s__arabiense
h5,g__Methanofervidicoccus|s__sp. A16
h4,g__Desulfurispirillum|s__indicum
h9,g__Brachyspira|s__hampsonii
h1,g__Sulfurihydrogenibium|s__azorense
h2,g__Proteus|s__cibarius
h8,g__Thermogutta|s__terrifontis
h0,g__Tuwongella|s__immobilis
h7,g__Arachidicoccus|s__sp. B3-10
c__Alphaproteobacteria,g__Bradyrhizobium|s__lablabi
h5,g__Pseudoalteromonas|s__issachenkonii
7,g__Aquisphaera|s__giovannonii
h0,g__Methylacidiphilum|s__infernorum
h3,g__Streptomyces|s__lividans
h8,g__Candidatus Fokinia|s__solitaria
h0,g__Mucilaginibacter|s__gotjawali
h8,g__Capnocytophaga|s__cynodegmi
h0,g__Sulfitobacter|s__sp. SK011
h1,g__Microbacterium|s__aurum
h3,g__Lactobacillus|s__apis
h6,g__Komagataeibacter|s__europaeus
h7,g__Paenarthrobacter|s__aurescens
h7,g__Kocuria|s__sp. BT304
h0,g__Bombilactobacillus|s__Lactobacillus bombi
h8,g__Rickettsia|s__prowazekii
c__Epsilonproteobacteria,g__Campylobacter|s__volucris
h8,g__Duganella|s__sp. GN2-R2
h5,g__Candidatus Xiphinematobacter|s__sp. Idaho Grape
c__Alphaproteobacteria,g__Sphingobium|s__fuliginis
h5,g__Lachnoclostridium|s__sp. YL32
h5,g__Staphylococcus|s__lugdunensis
h5,g__Pectobacterium|s__versatile
h7,g__Pantoea|s__sp. 201603H
h5,g__Citrobacter|s__sp. NMI7904_11
h0,g__Orientia|s__tsutsugamushi
h7,g__Sedimentisphaera|s__salicampi
h7,g__Citrobacter|s__sp. RHBSTW-00986
h8,g__Komagataeibacter|s__medellinensis
h7,g__Flavobacterium|s__crassostreae
h2,g__Turicibacter|s__sp. H121
h5,g__Bacillus|s__sp. PAMC28748
h5,g__Haloterrigena|s__sp. YPL8
h6,g__Staphylococcus|s__haemolyticus
h8,g__Diaminobutyricimonas|s__sp. LJ205
h9,g__Mycolicibacterium|s__duvalii
h3,g__Kyrpidia|s__tusciae
h6,g__Synechococcus|s__sp. JA-2-3B'a(2-13)
h5,g__Thermococcus|s__sp. 2319x1
h4,g__Novosphingobium|s__pentaromativorans
h6,g__Methylocella|s__silvestris
h3,g__Comamonas|s__serinivorans
h5,g__Eubacterium|s__sp. NSJ-61
h6,g__Pseudomonas|s__sp. DTU12.1
h8,g__Pseudomonas|s__cerasi
c__Bacilli,g__Weissella|s__koreensis
h0,g__Shewanella|s__bicestrii
h3,g__Xenorhabdus|s__doucetiae
h4,g__Kocuria|s__sp. BT304
h8,g__Paenibacillus|s__baekrokdamisoli
h9,g__Gudongella|s__oleilytica
h7,g__Acinetobacter|s__sp. Marseille-Q1620
AcetateProductionexport,g__Streptococcus|s__thermophilus
h2,g__Streptomyces|s__tsukubensis
49,g__Limnobacter|s__sp. SAORIC-580
h6,g__Ruania|s__sp. HY168
h0,g__Lawsonella|s__clevelandensis
h5,g__Mycobacterium|s__grossiae
h0,g__Mycobacterium|s__avium
h3,g__Thermus|s__sp. 4C
h1,g__Sphingobacterium|s__thalpophilum
h3,g__Schlegelella|s__thermodepolymerans
h7,g__Nitrospira|s__Candidatus Nitrospira inopinata
h6,g__Microbacterium|s__sp. 4R-513
h8,g__Pseudonocardia|s__sp. HH130629-09
h9,g__Streptomyces|s__sp. FR1
h8,g__Halobacterium|s__hubeiense
h1,g__Sulfolobus|s__islandicus
h8,g__Flavobacterium|s__indicum
h3,g__Borreliella|s__garinii
h3,g__Pyrococcus|s__kukulkanii
h3,g__Pseudomonas|s__rhizosphaerae
h5,g__Brevibacillus|s__sp. 7WMA2
206,g__Idiomarina|s__andamanensis
h5,g__Simonsiella|s__muelleri
output,151
h2,g__Marinomonas|s__sp. SM1966
h8,g__Serratia|s__plymuthica
h0,g__Adlercreutzia|s__equolifaciens
h4,g__Citrobacter|s__sp. RHB35-C17
h7,g__Aeromonas|s__sp. ASNIH1
h2,g__Nocardioides|s__sp. 78
c__Bacteroidia,g__Bacteroides|s__sp. PHL 2737
h9,g__Yersinia|s__aleksiciae
h9,g__Pseudomonas|s__sp. TUM18999
h8,g__Leuconostoc|s__sp. LN180020
c__Gammaproteobacteria,g__Citrobacter|s__sp. TBCP-5362
h4,g__Jeotgalibacillus|s__malaysiensis
h0,g__Azospirillum|s__brasilense
h2,g__Azospirillum|s__lipoferum
h5,g__Burkholderia|s__sp. MBR-1
h6,g__Thermodesulfovibrio|s__yellowstonii
h7,g__Variovorax|s__sp. PBS-H4
c__Betaproteobacteria,g__Methyloversatilis|s__sp. RAC08
h8,g__Klebsiella|s__sp. WP4-W18-ESBL-05
h5,g__Paenibacillus|s__albus
77,g__Propionibacterium|s__freudenreichii
h3,g__Desulfovibrio|s__piger
h6,g__Nitrososphaera|s__viennensis
h5,g__Methanoplanus|s__limicola
h4,g__Arsenophonus|s__endosymbiont of Aphis craccivora
h7,g__Dehalococcoides|s__sp. UCH007
h9,g__Agrobacterium|s__vitis
c__,g__Synechococcus|s__sp. KORDI-100
h0,g__Pseudoalteromonas|s__sp. 16-SW-7
h7,g__Flavobacterium|s__indicum
h7,g__Shewanella|s__amazonensis
h9,g__Acinetobacter|s__larvae
h9,g__Bradyrhizobium|s__guangdongense
h6,g__Mycoplasma|s__arginini
h3,g__Rhizobium|s__sp. NIBRBAC000502774
h2,g__Thermococcus|s__cleftensis
h7,g__Synechococcus|s__sp. MIT S9220
H2HydrogenProductionexport,g__Bacteroides|s__cellulosilyticus
h3,g__Christensenella|s__sp. Marseille-P3954
h2,g__Enterobacter|s__sp. SA187
h4,g__Arthrobacter|s__sp.
h6,g__Thermobispora|s__bispora
h3,g__Corynebacterium|s__casei
h9,g__Desulfallas|s__gibsoniae
h9,g__Wolbachia|s__endosymbiont of Drosophila incompta
h8,g__Planococcus|s__dechangensis
h2,g__Helicobacter|s__typhlonius
c__Gammaproteobacteria,g__Shewanella|s__sp. WE21
154,g__Lentilactobacillus|s__Lactobacillus hilgardii
h7,g__Bartonella|s__sp. CDC_skunk
h3,g__Oenococcus|s__kitaharae
h0,g__Snodgrassella|s__alvi
h1,g__Conchiformibius|s__steedae
h4,g__Neisseria|s__musculi
h1,g__Mycoplasma|s__wenyonii
h5,g__Pseudoalteromonas|s__shioyasakiensis
h9,g__Sphingomonas|s__sp. IC081
h3,g__Gordonibacter|s__pamelaeae
h0,g__Thermoanaerobacter|s__siderophilus
h5,g__Muribaculum|s__intestinale
h6,g__Phenylobacterium|s__sp. HYN0004
h9,g__Spiroplasma|s__chrysopicola
h2,g__Pseudomonas|s__parafulva
h8,g__Aeromonas|s__sp. ASNIH4
h9,g__Calothrix|s__sp. 336/3
h0,g__Alteromonas|s__sp. 76-1
2,g__Cyanothece|s__sp. PCC 7425
h1,g__Nocardioides|s__sp. JS614
h6,g__Cellulosilyticum|s__lentocellum
h8,g__Hyphomonas|s__neptunium
h5,g__Flavobacterium|s__nackdongense
h2,g__Streptomyces|s__malaysiensis
h7,g__Mycobacterium|s__grossiae
h2,g__Clavibacter|s__michiganensis
h8,g__Brevundimonas|s__naejangsanensis
h7,g__Kineococcus|s__radiotolerans
h2,g__Frankia|s__Candidatus Frankia datiscae
h5,g__Xylophilus|s__rhododendri
PyruvateConsumptionimport,g__Desulfovibrio|s__magneticus
h4,g__Lactobacillus|s__zeae
h8,g__Erysipelothrix|s__piscisicarius
h3,g__Ruminococcus|s__champanellensis
23,g__Halobacteriovorax|s__marinus
h0,g__Anaerobutyricum|s__hallii
h4,g__Halalkalicoccus|s__jeotgali
h3,g__Bradyrhizobium|s__sp. 6(2017)
h5,g__Streptococcus|s__infantarius
h6,g__Marinobacter|s__sp. LV10R510-11A
h7,g__Anabaenopsis|s__circularis
h7,g__Thermochromatium|s__tepidum
h0,g__Seonamhaeicola|s__sp. S2-3
output,AdipateConsumptionimport
h1,g__Paenibacillus|s__durus
h7,g__Haloterrigena|s__sp. YPL8
UreaProductionexport,g__Bacteroides|s__thetaiotaomicron
h5,g__Dermabacter|s__jinjuensis
FormateConsumptionimport,g__Methanocorpusculum|s__labreanum
h7,g__Stenotrophomonas|s__sp. CW117
h9,g__Vibrio|s__taketomensis
h9,g__Janthinobacterium|s__lividum
h6,g__Agromyces|s__sp. KACC 19306
h4,g__Citrobacter|s__sp. 36-4CPA
AcetateProductionexport,g__Mycoplasma|s__arthritidis
output,AdenosylcobalaminVitaminB12CobamidecoenzymeCobIIalaminVitaminB12rCobIalaminVitaminB12sAquacobalaminCobalaminIIIProductionexport
h1,g__Lactobacillus|s__jensenii
c__Actinobacteria,g__Streptomyces|s__alboflavus
h7,g__Magnetococcus|s__Candidatus Magnetococcus massalia
4,g__Lactobacillus|s__acidophilus
c__Bacteroidia,g__Bacteroides|s__caccae
h1,g__Flexistipes|s__sinusarabici
h3,g__Actinomyces|s__sp. oral taxon 897
ButyrateConsumptionimport,g__Syntrophobotulus|s__glycolicus
h6,g__Bacillus|s__cohnii
h0,g__Pseudoalteromonas|s__carrageenovora
h7,g__Pseudomonas|s__sp. IzPS32d
h4,g__Petrotoga|s__mobilis
h2,g__Halostagnicola|s__larsenii
h5,g__Halomicronema|s__hongdechloris
h2,g__Enterobacter|s__sp. Crenshaw
h1,g__Bacillus|s__filamentosus
h5,g__Bacillus|s__sp. JS
h1,g__Streptomyces|s__sp. F12
c__Gammaproteobacteria,g__Citrobacter|s__sp. RHB36-C18
c__Mollicutes,g__Entomoplasma|s__freundtii
h6,g__Vibrio|s__navarrensis
h6,g__Streptomyces|s__autolyticus
h7,g__Synechococcus|s__sp. SynAce01
h7,g__Burkholderia|s__sp. DHOD12
h8,g__Streptomyces|s__sp. EN27
h1,g__Lacticaseibacillus|s__paracasei
h2,g__Thermoanaerobacter|s__ethanolicus
h6,g__Mycobacterium|s__seoulense
h1,g__Pedobacter|s__steynii
LactoseConsumptionimport,g__Streptococcus|s__gordonii
h6,g__Hylemonella|s__gracilis
h1,g__Acetobacter|s__sp. KACC 21233
h9,g__Candidatus Prometheoarchaeum|s__syntrophicum
h8,g__Elizabethkingia|s__ursingii
h2,g__Pasteurella|s__stomatis
h5,g__Bdellovibrio|s__bacteriovorus
h3,g__Pandoraea|s__vervacti
h7,g__Citrobacter|s__farmeri
h0,g__Micromonospora|s__sagamiensis
h1,g__Paraburkholderia|s__megapolitana
h2,g__Pedobacter|s__sp.
h4,g__Hungatella|s__hathewayi
h4,g__Enterococcus|s__sp. FDAARGOS_553
h4,g__Methylomonas|s__sp. DH-1
h8,g__Streptomyces|s__coeruleorubidus
h9,g__Corynebacterium|s__variabile
h9,g__Chromobacterium|s__haemolyticum
h4,g__Acinetobacter|s__chinensis
h3,g__Variovorax|s__sp. PBL-E5
h4,g__Wolbachia|s__endosymbiont of Ctenocephalides felis wCfeT
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Actinomyces|s__viscosus
h6,g__Sulfolobus|s__sp. E5-1-F
h7,g__Undibacterium|s__sp. YM2
h3,g__Gordonia|s__polyisoprenivorans
h3,g__Leclercia|s__sp. 29361
h3,g__Lelliottia|s__Enterobacteriaceae endosymbiont of Macroplea mutica
h7,g__Thermosipho|s__melanesiensis
h8,g__Halomonas|s__sp. GT
h6,g__Nibribacter|s__sp. BT10
h9,g__Planococcus|s__kocurii
h0,g__Carnobacterium|s__sp. CP1
h4,g__Diaphorobacter|s__sp. HDW4A
h3,g__Malaciobacter|s__Arcobacter molluscorum
h2,g__Deinococcus|s__swuensis
h0,g__Paenibacillus|s__jilunlii
h9,g__Pseudomonas|s__sp. 1909-1
h6,g__Bradyrhizobium|s__symbiodeficiens
86,g__Pseudomonas|s__denitrificans (nom. rej.)
h1,g__Mannheimia|s__sp. ZY190616
h1,g__Rhodospirillum|s__centenum
h4,g__Neisseria|s__zoodegmatis
h5,g__Lactobacillus|s__gallinarum
h6,g__Shewanella|s__frigidimarina
h8,g__Yersinia|s__similis
h3,g__Desulfopila|s__sp. IMCC35005
h9,g__Mycoplasma|s__sp. Mirounga ES2806-NAS
h1,g__Pseudomonas|s__sp. IzPS59
h1,g__Dehalobacter|s__restrictus
h6,g__Kushneria|s__sp. YCWA18
h7,g__Streptomyces|s__phaeolivaceus
h7,g__Streptomyces|s__sp. QMT-12
h0,g__Staphylococcus|s__sp. SDB 2975
h3,g__Chromobacterium|s__sp. Rain0013
h5,g__Anaerolinea|s__sp. 'rifampicinis'
h9,g__Afipia|s__sp. GAS231
h1,g__Methylacidiphilum|s__kamchatkense
h1,g__Novosphingobium|s__sp. KA1
h2,g__Entomoplasma|s__luminosum
h1,g__Lysobacter|s__antibioticus
h4,g__Rhizobium|s__sp. 11515TR
HistamineProductionexport,g__Clostridium|s__perfringens
c__Gammaproteobacteria,g__Hydrogenovibrio|s__crunogenus
h3,g__Citrobacter|s__portucalensis
c__Fusobacteriia,g__Ilyobacter|s__polytropus
CitrateConsumptionimport,g__Aeromonas|s__hydrophila
h2,g__Fastidiosipila|s__Clostridiales bacterium Choco116
h3,g__Brevundimonas|s__sp. MF30-B
h4,g__Aureimonas|s__sp. LMG 31693
h6,g__Pseudomonas|s__sp. LPH1
h7,g__Carboxydocella|s__thermautotrophica
h7,g__Leptolyngbya|s__sp. O-77
h9,g__Serratia|s__sp. JKS000199
output,24
h1,g__Flavobacterium|s__sp. KBS0721
h0,g__Cellvibrio|s__japonicus
h5,g__Microbacterium|s__paraoxydans
h6,g__Candidatus Planktophila|s__vernalis
h5,g__Candidatus Nucleicultrix|s__amoebiphila
h1,g__Streptococcus|s__dysgalactiae
h2,g__Kocuria|s__sp. TGY1127_2
h3,g__Paenibacillus|s__graminis
h9,g__Rhodococcus|s__sp. H-CA8f
h0,g__Chryseobacterium|s__sp. G0162
h3,g__Candidatus Nitrosotalea|s__devanaterra
h9,g__Pseudarthrobacter|s__sp. YJ56
h9,g__Streptomyces|s__asterosporus
h0,g__Borrelia|s__crocidurae
c__Deinococci,g__Deinococcus|s__deserti
h6,g__Bacillus|s__subtilis
c__Gammaproteobacteria,g__Marinobacter|s__sp. CP1
232,g__Chondromyces|s__crocatus
h2,g__Microbacterium|s__sp. TPU 3598
h2,g__Acidianus|s__manzaensis
h3,g__Brucella|s__melitensis
h5,g__Bacillus|s__sp. 1NLA3E
h0,g__Salimicrobium|s__jeotgali
h1,g__Neisseria|s__shayeganii
h6,g__Treponema|s__sp. OMZ 804
h9,g__Thermaerobacter|s__sp. FW80
D-GlucosamineGlucosamineConsumptionimport,g__Bacteroides|s__fragilis
h2,g__Spiroplasma|s__melliferum
h4,g__Campylobacter|s__curvus
h6,g__Nostoc|s__punctiforme
h7,g__Nitrosomonas|s__stercoris
h3,g__Flagellimonas|s__maritima
h0,g__Rhizobium|s__sp. CCGE531
h4,g__Corynebacterium|s__deserti
5-AminovalerateProductionexport,g__Clostridium|s__sporogenes
h7,g__Glutamicibacter|s__creatinolyticus
h7,g__Saccharopolyspora|s__sp. ASAGF58
229,g__Arcobacter|s__lanthieri
h6,g__Paenibacillus|s__sp. 32O-W
h4,g__Vibrio|s__aquimaris
h2,g__Marinobacterium|s__sp. LSUCC0821
h2,g__Streptomyces|s__sp. INR7
h5,g__Bradyrhizobium|s__elkanii
UreaConsumptionimport,g__Klebsiella|s__variicola
h3,g__Sphingomonas|s__sp. HDW15A
h5,g__Micromonospora|s__rifamycinica
h5,g__Caulobacter|s__vibrioides
h5,g__Enterobacter|s__sp. RFL1396
h4,g__Streptomyces|s__lydicus
h4,g__Corynebacterium|s__sp. Marseille-Q3630
h9,g__Mycobacterium|s__mantenii
h4,g__Massilia|s__violaceinigra
h2,g__Synechococcus|s__sp. MEDNS5
h6,g__Burkholderia|s__plantarii
h4,g__Pseudomonas|s__viridiflava
h1,g__Burkholderia|s__sp. PAMC 26561
h6,g__Candidatus Bipolaricaulis|s__anaerobius
h4,g__Rhodobacter|s__capsulatus
h0,g__Bradyrhizobium|s__guangxiense
h7,g__Planobacterium|s__Chryseobacterium taklimakanense
h8,g__Pseudomonas|s__frederiksbergensis
h6,g__Kocuria|s__sp. TGY1120_3
h7,g__Limnochorda|s__pilosa
h4,g__Marinomonas|s__primoryensis
h0,g__Campylobacter|s__hominis
h9,g__Rubrivivax|s__gelatinosus
h0,g__Streptomyces|s__olivaceus
h5,g__Helicobacter|s__cholecystus
c__Clostridia,g__Candidatus Desulforudis|s__audaxviator
h5,g__Sediminispirochaeta|s__smaragdinae
h4,g__Arthrobacter|s__sp. PGP41
h4,g__Arcobacter|s__nitrofigilis
h6,g__Janthinobacterium|s__svalbardensis
h6,g__Corynebacterium|s__sp. NML98-0116
h3,g__Parasphingopyxis|s__sp. CP4
h9,g__Acholeplasma|s__hippikon
h2,g__Paenibacillus|s__sp. CAA11
h5,g__Belliella|s__baltica
h5,g__Blattabacterium|s__sp. (Periplaneta americana)
h3,g__Citrobacter|s__sp. RHBSTW-00696
h8,g__Pragia|s__sp. CF-458
296,g__Photobacterium|s__gaetbulicola
h6,g__Moritella|s__marina
h5,g__Schaalia|s__cardiffensis
h9,g__Halobacteroides|s__halobius
h3,g__Methanosarcina|s__sp. Kolksee
h2,g__Citrobacter|s__freundii complex sp. CFNIH4
h5,g__Pseudoalteromonas|s__translucida
h6,g__Pseudonocardia|s__autotrophica
h5,g__Dokdonia|s__sp. 4H-3-7-5
c__Clostridia,g__Clostridium|s__sp. DL-VIII
NitrateConsumptionimport,g__Chromobacterium|s__violaceum
h3,g__Myxococcus|s__stipitatus
h3,g__Pseudomonas|s__sp. M30-35
h0,g__Achromobacter|s__pestifer
h3,g__Silvanigrella|s__aquatica
h4,g__Streptomyces|s__sp. CCM_MD2014
h6,g__Candidatus Nitrosotalea|s__okcheonensis
h9,g__Haemophilus|s__[Haemophilus] ducreyi
h8,g__Corynebacterium|s__endometrii
h3,g__Rhodococcus|s__sp. 2G
h8,g__Methanobrevibacter|s__sp. YE315
h5,g__Halanaerobium|s__praevalens
c__Gammaproteobacteria,g__Vibrio|s__sp. HDW18
104,g__Candidatus Puniceispirillum|s__marinum
h5,g__Wolbachia|s__endosymbiont of Drosophila incompta
h8,g__Cutibacterium|s__granulosum
h4,g__Thalassotalea|s__sp. PS06
h5,g__Streptococcus|s__sp. 116-D4
h1,g__Mannheimia|s__varigena
h2,g__Paenibacillus|s__sabinae
h4,g__Microvirgula|s__aerodenitrificans
h6,g__Beggiatoa|s__leptomitoformis
h1,g__Corynebacterium|s__sp. Marseille-Q3630
h2,g__Roseovarius|s__sp. THAF9
c__Actinobacteria,g__Micromonospora|s__krabiensis
h5,g__Sulfurospirillum|s__sp. SL2-2
h8,g__Peptacetobacter|s__hiranonis
c__Betaproteobacteria,g__Herminiimonas|s__arsenitoxidans
h9,g__Olsenella|s__sp. oral taxon 807
h1,g__Shigella|s__sp. LN126
h0,g__Sphingomonas|s__panacis
h1,g__Mycoplasma|s__meleagridis
h5,g__Methanosarcina|s__thermophila
h7,g__Sideroxydans|s__lithotrophicus
c__Epsilonproteobacteria,g__Arcobacter|s__lekithochrous
h3,g__Pandoraea|s__fibrosis
h5,g__Desulfomicrobium|s__baculatum
h1,g__Bradyrhizobium|s__sp. CCBAU 53340
h6,g__Methanosphaerula|s__palustris
h7,g__Mycoavidus|s__cysteinexigens
h4,g__Clostridium|s__botulinum
h0,g__Leucobacter|s__sp. HDW9A
h0,g__Marmoricola|s__scoriae
h6,g__Rhodococcus|s__sp. ABRD24
D-MannitolMannitolConsumptionimport,g__Streptococcus|s__gordonii
h3,g__Mycoplasma|s__neurolyticum
h8,g__Oscillatoria|s__nigro-viridis
h5,g__Pseudomonas|s__sp. SWI7
c__Gammaproteobacteria,g__Xanthomonas|s__albilineans
h4,g__Streptomyces|s__sp. 2114.2
h8,g__Methanofollis|s__liminatans
h8,g__Agrobacterium|s__sp. CGMCC 11546
h9,g__Bacillus|s__sp. PAMC26543
h9,g__Pedobacter|s__sp. HDW13
2,g__Butyrivibrio|s__fibrisolvens
h3,g__Actinomadura|s__amylolytica
h2,g__Corynebacterium|s__kroppenstedtii
h5,g__Macrococcus|s__canis
h5,g__Candidatus Phytoplasma|s__mali
h2,g__Mesobacillus|s__jeotgali
h6,g__Xanthomonas|s__cucurbitae
h8,g__Pseudomonas|s__agarici
h9,g__Fibrella|s__sp. ES10-3-2-2
h0,g__Geobacillus|s__stearothermophilus
h0,g__Alistipes|s__indistinctus
h3,g__Brachyspira|s__murdochii
h3,g__Mycobacterium|s__lepraemurium
h1,g__Caldimicrobium|s__thiodismutans
h5,g__Candidatus Koribacter|s__versatilis
D-GluconateD-GluconicacidGluconateConsumptionimport,g__Escherichia|s__coli
h2,g__Rickettsia|s__conorii
c__Bacilli,g__Streptococcus|s__sp. A12
h7,g__Actinomyces|s__sp. zg-325
h9,g__Dickeya|s__zeae
c__Bacilli,g__Lactococcus|s__sp. TMW21612
h4,g__Microlunatus|s__phosphovorus
c__Bacilli,g__Bacillus|s__sp. PAMC26543
h7,g__Agromyces|s__sp. HY052
h3,g__Mannheimia|s__sp. USDA-ARS-USMARC-1261
9,g__Staphylococcus|s__epidermidis
h7,g__Desulfovibrio|s__sp. IOR2
h4,g__Nitrosopumilus|s__cobalaminigenes
c__Actinobacteria,g__Saccharomonospora|s__viridis
134,g__Limnobaculum|s__parvum
h1,g__Streptomyces|s__sp. RLB1-33
D-SorbitolD-GlucitolSorbitolGlucitolL-SorbitolSorbitolConsumptionimport,g__Shigella|s__sonnei
h2,g__Paracoccus|s__haeundaensis
h3,g__Salmonella|s__sp. SJTUF14076
h7,g__Halothiobacillus|s__neapolitanus
h1,g__Rummeliibacillus|s__stabekisii
h6,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Plateumaris pusilla
h7,g__Caulobacter|s__vibrioides
h8,g__Corynebacterium|s__singulare
h1,g__Methanocaldococcus|s__infernus
h9,g__Pontibacter|s__pudoricolor
h1,g__Acinetobacter|s__sp. WCHA55
h6,g__Delftia|s__sp. HK171
c__Mollicutes,g__Spiroplasma|s__kunkelii
c__Gammaproteobacteria,g__Pseudoalteromonas|s__shioyasakiensis
h9,g__Lactobacillus|s__acidophilus
h9,g__Pseudomonas|s__sp. UW4
h9,g__Intrasporangium|s__calvum
h3,g__Levilactobacillus|s__Lactobacillus brevis
h2,g__Elizabethkingia|s__anophelis
h1,g__Winogradskyella|s__helgolandensis
c__,g__Trichodesmium|s__erythraeum
h1,g__Biomaibacter|s__acetigenes
h1,g__Streptomyces|s__bingchenggensis
h2,g__Desulfovibrio|s__hydrothermalis
h2,g__Romboutsia|s__sp. CE17
h8,g__Parasphingopyxis|s__sp. CP4
h3,g__Yokenella|s__regensburgei
h0,g__Chelatococcus|s__daeguensis
c__Fusobacteriia,g__Fusobacterium|s__periodonticum
c__Actinobacteria,g__Zhihengliuella|s__sp. ISTPL4
h5,g__Citrobacter|s__sp. RHB20-C16
h2,g__Pseudomonas|s__trivialis
h6,g__Bartonella|s__bacilliformis
h6,g__Enterococcus|s__sp. FDAARGOS_553
h6,g__Methylomonas|s__sp. DH-1
h9,g__Acinetobacter|s__baylyi
h8,g__Thermoanaerobacterium|s__thermosaccharolyticum
h8,g__Methylotenera|s__versatilis
h1,g__Salinibacterium|s__sp. dk2585
h1,g__Humibacter|s__sp. WJ7-1
h2,g__Mixta|s__calida
h2,g__Pseudomonas|s__thivervalensis
h2,g__Rhodococcus|s__sp. PBTS 1
h5,g__Thermococcus|s__sp. IOH1
h8,g__Pseudomonas|s__xanthomarina
h8,g__Sulfurimonas|s__autotrophica
h2,g__Desulfosarcina|s__ovata
c__Bacilli,g__Paucilactobacillus|s__Lactobacillus nenjiangensis
h0,g__Paenibacillus|s__sp. 37
12,g__Raoultella|s__planticola
h2,g__Odoribacter|s__splanchnicus
h8,g__Raphidiopsis|s__curvata
h8,g__Klebsiella|s__pneumoniae
h7,g__Serratia|s__odorifera
h1,g__Planktothrix|s__agardhii
h8,g__Lentilitoribacter|s__sp. Alg239-R112
h5,g__Citrobacter|s__braakii
h3,g__Brevundimonas|s__diminuta
h3,g__Spirosoma|s__sp. KCTC 42546
h5,g__Legionella|s__jordanis
h9,g__Ornithinimicrobium|s__pratense
h7,g__Pseudomonas|s__sp. SWI7
h5,g__Bacillus|s__wiedmannii
h8,g__Halomonas|s__elongata
h9,g__Leucobacter|s__denitrificans
h9,g__Mesorhizobium|s__opportunistum
h1,g__Lentzea|s__guizhouensis
h6,g__Companilactobacillus|s__Lactobacillus allii
