parent,child
h0,g__Dehalobacter|s__sp. CF
g__Maribacter,g__Maribacter|s__sp. 1_2014MBL_MicDiv
h3,g__Actinomadura|s__sp. WMMA1423
h3,g__Enterococcus|s__sp. DA9
h4,g__Mariprofundus|s__aestuarium
h5,g__Labrys|s__sp. KNU-23
h0,g__Candidatus Kinetoplastibacterium|s__desouzaii
g__Halomonas,g__Halomonas|s__aestuarii
output,g__Roseburia
h0,g__Marichromatium|s__purpuratum
h3,g__Citrobacter|s__sp. BDA59-3
h0,g__Deinococcus|s__sp. D7000
h2,g__Chromobacterium|s__sp. Rain0013
h7,g__Arcanobacterium|s__sp. 2701
g__Basfia,g__Basfia|s__succiniciproducens
H2HydrogenConsumptionimport,g__Campylobacter|s__gracilis
2,g__Mycoplasma|s__bovis
h3,g__Streptomyces|s__parvulus
h9,g__Legionella|s__sp. TUM19329
h3,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Colobopsis nipponica
h6,g__Burkholderia|s__sp. PAMC 26561
h4,g__Streptomyces|s__phaeochromogenes
h6,g__Mixta|s__gaviniae
h8,g__Candidatus Syntrophocurvum|s__alkaliphilum
output,g__Frankia
h3,g__Methanocorpusculum|s__labreanum
g__Shewanella,g__Shewanella|s__sp. MEBiC00475
g__Gloeobacter,g__Gloeobacter|s__cyanobacterium endosymbiont of Rhopalodia gibberula
h7,g__Kordia|s__sp. SMS9
5,g__Clostridium|s__tetani
h2,g__Magnetospira|s__sp. QH-2
h6,g__Neorickettsia|s__risticii
h7,g__Filomicrobium|s__Candidatus Filomicrobium marinum
h8,g__Companilactobacillus|s__Lactobacillus heilongjiangensis
h0,g__Leuconostoc|s__mesenteroides
h4,g__Sphingopyxis|s__granuli
h1,g__Corynebacterium|s__resistens
g__Pseudomonas,g__Pseudomonas|s__luteola
h5,g__Thermobifida|s__fusca
h7,g__Desulfotomaculum|s__nigrificans
output,g__Desulfosarcina
AcetateConsumptionimportproductionexport,g__Faecalibacterium|s__prausnitzii
h5,g__Pseudomonas|s__sp. NC02
h2,g__Catenulispora|s__acidiphila
D-GlucoseGlucoseConsumptionimport,g__Bifidobacterium|s__bifidum
h2,g__Enterobacter|s__kobei
h4,g__Streptomyces|s__sp. GBA 94-10
h5,g__Erythrobacter|s__sp. KY5
output,g__Chlamydia
h6,g__Mucinivorans|s__hirudinis
h3,g__Klebsiella|s__oxytoca
h1,g__Bosea|s__sp. ANAM02
h9,g__Aeromonas|s__sp. ASNIH3
h2,g__Thermacetogenium|s__phaeum
TaurochenodeoxycholateConsumptionimport,g__Bifidobacterium|s__adolescentis
h3,g__Rhodococcus|s__sp. MTM3W5.2
h5,g__Brevundimonas|s__sp. SGAir0440
h1,g__Rothia|s__dentocariosa
g__Enterobacter,g__Enterobacter|s__sp. ODB01
g__Mixta,g__Mixta|s__calida
h2,g__Rickettsia|s__rhipicephali
h2,g__Methylorubrum|s__populi
h3,g__Paucilactobacillus|s__Lactobacillus oligofermentans
h8,g__Paraglaciecola|s__mesophila
h1,g__Weissella|s__jogaejeotgali
h3,g__Halothiobacillus|s__neapolitanus
h9,g__Rufibacter|s__sp. DG15C
g__Phocaeicola,g__Phocaeicola|s__vulgatus
h5,g__Clostridium|s__kluyveri
h3,g__Chryseobacterium|s__arthrosphaerae
h6,g__Campylobacter|s__hepaticus
h8,g__Thermaerobacter|s__sp. FW80
h9,g__Cytobacillus|s__kochii
h7,g__Leminorella|s__richardii
h8,g__Pseudomonas|s__sp. R2-7-07
h1,g__Ectothiorhodospira|s__haloalkaliphila
h1,g__Chlamydia|s__gallinacea
h4,g__Caldivirga|s__maquilingensis
h1,g__Listeria|s__weihenstephanensis
h4,g__Bacillus|s__xiamenensis
g__Paenibacillus,g__Paenibacillus|s__sp. BIHB4019
g__Streptomyces,g__Streptomyces|s__rimosus
h8,g__Oenococcus|s__sp. UCMA 16435
h1,g__Longibaculum|s__sp. KGMB06250
h8,g__Microbacterium|s__sediminis
h8,g__Acinetobacter|s__sp. FDAARGOS_560
h9,g__Streptomyces|s__paludis
h5,g__Paraburkholderia|s__atlantica
h5,g__Campylobacter|s__hominis
g__Shewanella,g__Shewanella|s__sp. WE21
h2,g__Legionella|s__clemsonensis
h3,g__Rhizobium|s__gallicum
h3,g__Mycolicibacterium|s__duvalii
h0,g__Brevibacillus|s__sp. JNUCC-41
h0,g__Tatumella|s__sp. TA1
g__Mycoplasma,g__Mycoplasma|s__pneumoniae
h2,g__Shewanella|s__violacea
h5,g__Pusillimonas|s__sp. ye3
h8,g__Leptotrichia|s__sp. oral taxon 847
h9,g__Staphylococcus|s__arlettae
h6,g__Mycolicibacterium|s__tokaiense
h5,g__Pseudomonas|s__sp. ATCC 43928
h6,g__Mycolicibacterium|s__insubricum
output,D-SorbitolD-GlucitolSorbitolGlucitolL-SorbitolSorbitolConsumptionimport
h8,g__Stella|s__humosa
h5,g__Pseudomonas|s__sp. Os17
h1,g__Microcystis|s__panniformis
h6,g__Leuconostoc|s__mesenteroides
h5,g__Corynebacterium|s__argentoratense
h8,g__Pseudomonas|s__taetrolens
output,h3
h9,g__Oceanisphaera|s__profunda
h7,g__Burkholderia|s__multivorans
h7,g__Candidatus Phytoplasma|s__ziziphi
g__Anoxybacillus,g__Anoxybacillus|s__sp. B7M1
h3,g__Desulfobulbus|s__propionicus
h0,g__Arthrobacter|s__sp. AQ5-05
h4,g__Cystobacter|s__fuscus
h7,g__Thermomonas|s__carbonis
h1,g__Sporosarcina|s__ureilytica
h6,g__Streptomyces|s__sp. Go-475
16,g__Streptomyces|s__niveus
h8,g__Aeromonas|s__simiae
h2,g__Pseudothermotoga|s__thermarum
h5,g__Marinithermus|s__hydrothermalis
h7,g__Mesorhizobium|s__japonicum
h7,g__Alkalilimnicola|s__ehrlichii
h9,g__Bacillus|s__freudenreichii
h4,g__Xanthomonas|s__perforans
h7,g__Streptomyces|s__sp. Z423-1
h4,g__Gordonia|s__terrae
g__Pantoea,g__Pantoea|s__Candidatus Pantoea carbekii
h6,g__Marichromatium|s__purpuratum
h7,g__Hafnia|s__sp. CBA7124
h9,g__Sporosarcina|s__psychrophila
h9,g__Pseudoalteromonas|s__tetraodonis
g__Arthrobacter,g__Arthrobacter|s__sp. Chr15
h6,g__Corynebacterium|s__casei
h6,g__Exiguobacterium|s__sp. N4-1P
h0,g__Aeromicrobium|s__sp. 592
h6,g__Nostoc|s__sp. PCC 7524
h1,g__Rickettsia|s__conorii
h1,g__Owenweeksia|s__hongkongensis
h4,g__Mycoplasma|s__agalactiae
h8,g__Pseudoxanthomonas|s__mexicana
h8,g__Orrella|s__dioscoreae
h0,g__Stigmatella|s__aurantiaca
h6,g__Leifsonia|s__sp. 21MFCrub1.1
h8,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
23,g__Celeribacter|s__marinus
h0,g__Clostridium|s__chauvoei
h6,g__Vitreoscilla|s__filiformis
h6,g__Labrenzia|s__sp. CP4
107,g__Leptospira|s__tipperaryensis
h5,g__Epibacterium|s__mobile
output,80
h9,g__Mesorhizobium|s__sp. M4B.F.Ca.ET.058.02.1.1
output,Propanoln-propanol1-PropanolConsumptionimport
h5,g__Corynebacterium|s__glutamicum
h9,g__Sphingosinithalassobacter|s__sp. CS137
h1,g__Deinococcus|s__metallilatus
h6,g__Ornithinimicrobium|s__sp. HY006
h7,g__Mucilaginibacter|s__xinganensis
h9,g__Acidovorax|s__sp. RAC01
h0,g__Actinobacillus|s__porcitonsillarum
h6,g__Mycoplasma|s__canadense
h3,g__Butyrivibrio|s__proteoclasticus
h8,g__Corynebacterium|s__efficiens
h3,g__Jiangella|s__alkaliphila
h0,g__Rhizobium|s__tropici
h1,g__Candidatus Fonsibacter|s__ubiquis
h2,g__Ehrlichia|s__muris
50,g__Bradymonas|s__sediminis
h3,g__Pseudomonas|s__vancouverensis
h7,g__Carnobacterium|s__divergens
h8,g__Thermovibrio|s__ammonificans
h9,g__Grimontia|s__hollisae
h1,g__Gloeobacter|s__violaceus
h3,g__Phenylobacterium|s__zucineum
h6,g__Microbacterium|s__sp. TPU 3598
g__Nitratireductor,g__Nitratireductor|s__sp. SY7
h4,g__Chryseobacterium|s__piperi
h8,g__Edwardsiella|s__hoshinae
h8,g__Halomonas|s__sp. PA16-9
h9,g__Malaciobacter|s__Arcobacter marinus
h5,g__Streptococcus|s__uberis
h3,g__Solimonas|s__sp. K1W22B-7
NH3AmmoniaNH4AmmoniumProductionexport,g__Klebsiella|s__variicola
h7,g__Terricaulis|s__silvestris
h8,g__Stenotrophomonas|s__sp. SAU14A_NAIMI4_8
h7,g__Bradyrhizobium|s__sp. CCBAU 051011
g__Pseudomonas,g__Pseudomonas|s__koreensis
h5,g__Lactococcus|s__sp. TMW21615
h7,g__Iodobacter|s__fluviatilis
h8,g__Actinopolyspora|s__erythraea
h9,g__Marinobacter|s__similis
h5,g__Calditerrivibrio|s__nitroreducens
h1,g__Pseudogulbenkiania|s__sp. NH8B
h3,g__Sulfuracidifex|s__tepidarius
h9,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia bicoloricornis
CholicacidCholateProductionexport,g__Bifidobacterium|s__bifidum
h8,g__Dietzia|s__sp. oral taxon 368
h6,g__Pseudothermotoga|s__lettingae
h3,g__Actinomyces|s__howellii
h6,g__Spiribacter|s__salinus
h7,g__Roseburia|s__hominis
h3,g__Blautia|s__sp. YL58
h9,g__Prochlorococcus|s__sp. MIT 0801
h4,g__Lentilactobacillus|s__Lactobacillus kefiri
h5,g__Gemella|s__morbillorum
h9,g__Thermomonas|s__brevis
output,g__Nitrososphaera
g__Leisingera,g__Leisingera|s__methylohalidivorans
34,g__Janthinobacterium|s__sp. 1_2014MBL_MicDiv
h1,g__Aeromicrobium|s__sp. 592
h3,g__Porphyromonas|s__crevioricanis
h3,g__Caldicellulosiruptor|s__hydrothermalis
h4,g__Companilactobacillus|s__Lactobacillus allii
h5,g__Arcobacter|s__venerupis
h5,g__Erwinia|s__sp. Ejp617
output,g__Neobacillus
h7,g__Sphingopyxis|s__sp. MG
h9,g__Acinetobacter|s__sp. M131
h5,g__Macrococcus|s__canis
h5,g__Legionella|s__endosymbiont of Polyplax serrata
g__CandidatusNitrosotalea,g__Candidatus Nitrosotalea|s__okcheonensis
h6,g__Virgibacillus|s__dokdonensis
h4,g__Sulfurimonas|s__Candidatus Sulfurimonas baltica
h8,g__Nostoc|s__sp. 'Lobaria pulmonaria (5183) cyanobiont'
h9,g__Citrobacter|s__sp. 36-4CPA
h2,g__Clostridium|s__carboxidivorans
h1,g__Mesoplasma|s__florum
h6,g__Actinopolymorpha|s__singaporensis
h6,g__Streptomyces|s__sp. RLB3-17
h4,g__Stenotrophomonas|s__acidaminiphila
h4,g__Mariniblastus|s__fucicola
h2,g__Nitrososphaera|s__Candidatus Nitrososphaera evergladensis
h9,g__Brenneria|s__goodwinii
h7,g__Mycobacterium|s__sp. THAF192
h1,g__Ethanoligenens|s__harbinense
h2,g__Sphaerospermopsis|s__kisseleviana
h4,g__Vibrio|s__metschnikovii
h0,g__Streptococcus|s__uberis
h2,g__Flavobacterium|s__crocinum
h1,g__Pirellula|s__sp. SH-Sr6A
h9,g__Polaribacter|s__sp. L12M9
h7,g__Leptotrichia|s__buccalis
h3,g__Corynebacterium|s__endometrii
h4,g__Agrobacterium|s__genomosp. 6
h2,g__Nocardioides|s__daphniae
h9,g__Flavobacterium|s__nackdongense
g__Pseudomonas,g__Pseudomonas|s__marincola
h8,g__Arsenophonus|s__endosymbiont of Aphis craccivora
h7,g__Pseudomonas|s__sp. BJP69
h4,g__Thermus|s__oshimai
h1,g__Lysobacter|s__gummosus
h0,g__Formosa|s__sp. Hel3_A1_48
output,g__Ralstonia
RaffinoseConsumptionimport,g__Lactobacillus|s__acidophilus
h7,g__Brevundimonas|s__sp. LM2
h5,g__Winkia|s__sp. C64
h9,g__Candidatus Nitrosoglobus|s__terrae
h4,g__Cupriavidus|s__malaysiensis
h2,g__Celeribacter|s__marinus
h8,g__Methanohalophilus|s__halophilus
h3,g__Paracoccus|s__sp. Arc7-R13
h0,g__Wolinella|s__succinogenes
h9,g__Rubrobacter|s__sp. SCSIO 52909
h7,g__Haemophilus|s__aegyptius
h9,g__Chthonomonas|s__calidirosea
h2,g__Providencia|s__sp. WCHPHu000369
h9,g__Buttiauxella|s__sp. 3AFRM03
g__Acinetobacter,g__Acinetobacter|s__shaoyimingii
h0,g__Acinetobacter|s__wuhouensis
h5,g__Citrobacter|s__pasteurii
h7,g__Sporosarcina|s__ureae
g__Thermomicrobium,g__Thermomicrobium|s__roseum
MenaquinoneVitaminK2Consumptionimport,g__Mycobacterium|s__avium
h8,g__Pseudomonas|s__sp. L22-9
h3,g__Amycolatopsis|s__keratiniphila
h8,g__Mesorhizobium|s__sp. WSM1497
2,g__Paenibacillus|s__albus
h5,g__Bacteroides|s__sp. CACC 737
h8,g__Marinovum|s__algicola
h8,g__Exiguobacterium|s__sp. U13-1
h1,g__Moorea|s__producens
g__Alkaliphilus,g__Alkaliphilus|s__oremlandii
D-GlucoseGlucoseConsumptionimport,g__Bifidobacterium|s__animalis
h0,g__Idiomarina|s__andamanensis
h0,g__Synechococcus|s__sp. HK01-R
h3,g__Acidovorax|s__carolinensis
h1,g__Granulibacter|s__bethesdensis
g__Gracilibacillus,g__Gracilibacillus|s__sp. SCU50
g__Pediococcus,g__Pediococcus|s__parvulus
g__Ruminococcus,g__Ruminococcus|s__bicirculans
h1,g__Deferribacter|s__desulfuricans
50,g__Winogradskyella|s__sediminis
h2,g__Tenacibaculum|s__dicentrarchi
h5,g__Chloroherpeton|s__thalassium
h6,g__Mycobacterium|s__lacus
h8,g__Azoarcus|s__sp. CIB
h6,g__Campylobacter|s__sp. CFSAN093246
h1,g__Flavobacterium|s__sp. Sr18
h9,g__Rathayibacter|s__sp. VKM Ac-2804
g__Bradyrhizobium,g__Bradyrhizobium|s__elkanii
10,g__Desulfovibrio|s__fairfieldensis
g__Janibacter,g__Janibacter|s__sp. YB324
h0,g__Mycoplasma|s__sp. (ex Biomphalaria glabrata)
h0,g__Ralstonia|s__solanacearum
output,g__Ruthenibacterium
h4,g__Caballeronia|s__sp. SBC2
h5,g__Halalkalicoccus|s__jeotgali
h6,g__Sphingomonas|s__sp. LM7
h8,g__Saccharothrix|s__syringae
h9,g__Niastella|s__koreensis
h6,g__Salinimonas|s__sp. G2-b
h9,g__Yersinia|s__canariae
output,g__Haloferax
h4,g__Guyparkeria|s__halophila
h1,g__Komagataeibacter|s__nataicola
h2,g__Olsenella|s__sp. oral taxon 807
h3,g__Azoarcus|s__sp. KH32C
h3,g__Amniculibacterium|s__sp. G2-70
h6,g__Streptomyces|s__exfoliatus
h5,g__Planktothrix|s__agardhii
h2,g__Erythrobacter|s__litoralis
h8,g__Hymenobacter|s__qilianensis
g__Azoarcus,g__Azoarcus|s__communis
h2,g__Sphingobium|s__fuliginis
h7,g__Pseudomonas|s__sp. FGI182
AcetateProductionexport,g__Streptococcus|s__equi
g__Halobacillus,g__Halobacillus|s__litoralis
h9,g__Methanosphaera|s__sp. BMS
h5,g__Acaryochloris|s__marina
h6,g__Methanocella|s__arvoryzae
7,g__Azoarcus|s__sp. M9-3-2
h0,g__Brevundimonas|s__sp. DS20
h0,g__Sulfurihydrogenibium|s__azorense
h1,g__Pyrobaculum|s__islandicum
h4,g__Celeribacter|s__indicus
h0,g__Rothia|s__amarae
h0,g__Paracoccus|s__sp. Arc7-R13
h4,g__Methanosarcina|s__siciliae
h8,g__Mesoplasma|s__florum
h8,g__Streptomyces|s__sp. ICC4
h2,g__Rhodobaca|s__barguzinensis
h9,g__Parashewanella|s__tropica
h9,g__Streptococcus|s__vestibularis
h1,g__Streptomyces|s__sp. 14R-10
h0,g__Pseudogulbenkiania|s__sp. NH8B
h0,g__Colwellia|s__sp. Arc7-D
h8,g__Methanohalophilus|s__portucalensis
g__Ensifer,g__Ensifer|s__alkalisoli
h4,g__Euhalothece|s__natronophila
h2,g__Listeria|s__monocytogenes
h0,g__Streptomyces|s__anulatus
h0,g__Bacillus|s__thuringiensis
h1,g__Cupriavidus|s__basilensis
h1,g__Rhizobium|s__sp. Kim5
h2,g__Myroides|s__phaeus
h4,g__Croceicoccus|s__marinus
h7,g__Acetobacter|s__orientalis
h9,g__Citrobacter|s__sp. RHBSTW-00021
h4,g__Parabacteroides|s__distasonis
h5,g__Chryseobacterium|s__sp. IHB B 17019
h5,g__Flavobacterium|s__sp.
RaffinoseConsumptionimport,g__Parabacteroides|s__distasonis
h9,g__Bacillus|s__vietnamensis
h7,g__Bradyrhizobium|s__diazoefficiens
h9,g__Nocardioides|s__sp. S-1144
h3,g__Thermosynechococcus|s__elongatus
h2,g__Stenotrophomonas|s__sp. ESTM1D_MKCIP4_1
h8,g__Thermobaculum|s__terrenum
h7,g__Thalassospira|s__marina
h8,g__Bacillus|s__sp. JAMB750
h4,g__Synechococcus|s__sp. PCC 8807
h0,g__Deinococcus|s__metallilatus
g__Thermus,g__Thermus|s__brockianus
g__Streptomyces,g__Streptomyces|s__sp. W75
h6,g__Phaeobacter|s__inhibens
h8,g__Chromobacterium|s__rhizoryzae
h4,g__Pediococcus|s__parvulus
g__Xanthomonas,g__Xanthomonas|s__cassavae
h6,g__Synechococcus|s__sp. PROS-U-1
D-RiboseRiboseConsumptionimport,g__Acidovorax|s__avenae
g__Pontibacillus,g__Pontibacillus|s__sp. HMF3514
h3,g__Microbacterium|s__sp. CBA3102
h8,g__Thermosulfidibacter|s__takaii
h2,g__Sulfitobacter|s__sp. DFL14
h0,g__Rickettsia|s__rickettsii
h2,g__Mycoplasma|s__gallisepticum
h7,g__Elizabethkingia|s__bruuniana
h0,g__Aeromonas|s__caviae
h1,g__Polaribacter|s__sp. ALD11
h5,g__Lysobacter|s__lycopersici
h0,g__Massilia|s__violaceinigra
h6,g__Sphingopyxis|s__alaskensis
h6,g__Helicobacter|s__heilmannii
h8,g__Algoriphagus|s__machipongonensis
h9,g__Candidatus Nardonella|s__dryophthoridicola
h0,g__Altererythrobacter|s__atlanticus
h0,g__Roseococcus|s__sp. NIBR12
6,g__Thermodesulfobium|s__acidiphilum
h0,g__Komagataeibacter|s__medellinensis
h3,g__Saccharopolyspora|s__pogona
h6,g__Yersinia|s__bercovieri
h7,g__Streptomyces|s__sp. SCSIO 3032
h7,g__Pseudomonas|s__sp. S35
h2,g__Xanthomonas|s__sp. GW
L-LactateS-LactateLactateD-LactateR-LactateConsumptionimportproductionexport,g__Eubacterium|s__limosum
h0,g__Xenorhabdus|s__poinarii
h1,g__Cupriavidus|s__campinensis
h4,g__Rhodoferax|s__sp. BAB1
h7,g__Ornithinimicrobium|s__pratense
h6,g__Wigglesworthia|s__glossinidia
h7,g__Rickettsiella|s__Candidatus Rickettsiella viridis
h8,g__Synechococcus|s__sp. A18-25c
h8,g__Mycobacterium|s__celatum
h2,g__Porphyrobacter|s__sp. YT40
h6,g__Acinetobacter|s__sp. BEC1-S18-ESBL-01
h5,g__Acidianus|s__brierleyi
h0,g__Jannaschia|s__sp. CCS1
h7,g__Rathayibacter|s__sp. VKM Ac-2762
h8,g__Pseudomonas|s__sp. RU47
h2,g__Lachnoclostridium|s__phytofermentans
g__Niastella,g__Niastella|s__koreensis
h2,g__Halomonas|s__sp. Y2R2
h5,g__Brochothrix|s__thermosphacta
h8,g__Streptomyces|s__griseoviridis
h8,g__Vibrio|s__tritonius
h3,g__Chryseobacterium|s__sp. G0186
h1,g__Oceanicola|s__sp. D3
8,g__Thermococcus|s__pacificus
h2,g__Clostridium|s__baratii
g__Prevotella,g__Prevotella|s__enoeca
h3,g__Pseudarthrobacter|s__sp. NIBRBAC000502770
h4,g__Pelistega|s__sp. NLN63
h5,g__Aurantimicrobium|s__sp. MWH-Uga1
h7,g__Pelosinus|s__fermentans
h7,g__Kiritimatiella|s__glycovorans
h7,g__Candidatus Korarchaeum|s__cryptofilum
h8,g__Pseudomonas|s__sp. DTU12.1
h9,g__Xanthomonas|s__albilineans
h7,g__Shewanella|s__marisflavi
output,g__Gordonia
h2,g__Spiribacter|s__sp. 2438
h4,g__Bartonella|s__tribocorum
12,g__Citrobacter|s__sp. LY-1
11,g__Nocardiopsis|s__dassonvillei
h1,g__Francisella|s__opportunistica
h1,g__Picrophilus|s__oshimae
h1,g__Corynebacterium|s__halotolerans
h3,g__Candidatus Chazhemtobacterium|s__aquaticus
h2,g__Sphingobacterium|s__sp. dk4302
h0,g__Neorickettsia|s__sennetsu
h1,g__Streptomyces|s__noursei
h1,g__Candidatus Nardonella|s__endosymbiont of Pachyrhynchus infernalis
h3,g__Burkholderia|s__latens
D-FructoseFructoseConsumptionimport,g__Roseburia|s__intestinalis
h1,g__Burkholderia|s__cenocepacia
g__Paenibacillus,g__Paenibacillus|s__lycopersici
h3,g__Streptococcus|s__troglodytae
h2,g__Chlamydia|s__pecorum
187,g__Entomoplasma|s__somnilux
h3,g__Acholeplasma|s__laidlawii
h3,g__Fischerella|s__sp. NIES-4106
h8,g__Pseudomonas|s__sp. THAF7b
h4,g__Mycoplasma|s__dispar
h6,g__Streptococcus|s__pseudoporcinus
h9,g__Flavobacterium|s__branchiophilum
h2,g__Citrobacter|s__koseri
h9,g__Rhodobacter|s__sp. LPB0142
h3,g__Azoarcus|s__pumilus
h9,g__Sulfuricella|s__denitrificans
h5,g__Marinomonas|s__sp. MWYL1
h0,g__Pseudomonas|s__cremoricolorata
output,g__Aerococcus
h7,g__Rufibacter|s__tibetensis
H2HydrogenProductionexport,g__Bacteroides|s__ovatus
h4,g__Chlorobaculum|s__limnaeum
h1,g__Pseudomonas|s__sp. 13159349
output,g__Defluviicoccus
h5,g__Curtobacterium|s__sp. BH-2-1-1
h3,g__Flavobacterium|s__nackdongense
h3,g__Rhodococcus|s__qingshengii
h5,g__Burkholderia|s__contaminans
h4,g__Micromonospora|s__rifamycinica
h6,g__Myroides|s__sp. ZB35
g__Streptomyces,g__Streptomyces|s__rubrolavendulae
h8,g__Pseudomonas|s__alcaliphila
h4,g__Latilactobacillus|s__Lactobacillus curvatus
h6,g__Klebsiella|s__sp. P1CD1
h1,g__Thermus|s__sp. CCB_US3_UF1
9,g__Staphylococcus|s__kloosii
h7,g__Polaromonas|s__sp. W10N
g__Kosakonia,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia cincticornis
h1,g__Mobiluncus|s__curtisii
h3,g__Salarchaeum|s__sp. JOR-1
h5,g__Flavobacterium|s__pallidum
h6,g__Pseudomonas|s__resinovorans
1,g__Gudongella|s__oleilytica
h9,g__Synechococcus|s__lividus
h1,g__Amycolatopsis|s__albispora
h8,g__Paenibacillus|s__sp. JNUCC-32
h9,g__Caballeronia|s__insecticola
h7,g__Desulfovibrio|s__hydrothermalis
337,g__Bartonella|s__birtlesii
g__Rhodoferax,g__Rhodoferax|s__sediminis
23,g__Persephonella|s__marina
h5,g__Azoarcus|s__sp. M9-3-2
g__CandidatusMethanomethylophilus,g__Candidatus Methanomethylophilus|s__alvus
h9,g__Staphylococcus|s__equorum
g__Halomonas,g__Halomonas|s__huangheensis
h7,g__Methylomonas|s__denitrificans
h8,g__Pluralibacter|s__gergoviae
h4,g__Pseudomonas|s__glycinae
h4,g__Geobacter|s__lovleyi
h9,g__Stenotrophomonas|s__sp. Pemsol
h4,g__Sodalis|s__endosymbiont of Henestaris halophilus
h6,g__Gordonia|s__sp. YC-JH1
h7,g__Synechococcus|s__sp. SynAce01
h9,g__Desulfitobacterium|s__dehalogenans
h1,g__Tatlockia|s__micdadei
h5,g__Bacillus|s__sp. FJAT-18017
h5,g__Labrenzia|s__sp. VG12
h5,g__Streptomyces|s__sp. F2
h3,g__Microbacterium|s__sp. A18JL241
h4,g__Shewanella|s__denitrificans
h7,g__Thauera|s__hydrothermalis
h1,g__Porphyrobacter|s__sp. YT40
g__Paracoccus,g__Paracoccus|s__yeei
h8,g__Pantoea|s__rwandensis
h9,g__Arthrobacter|s__sp. J3.40
h3,g__Weeksella|s__virosa
h3,g__Flavobacterium|s__faecale
h9,g__Bifidobacterium|s__longum
h1,g__Maribacter|s__sp. 1_2014MBL_MicDiv
h6,g__Paraburkholderia|s__aromaticivorans
h8,g__Azospira|s__sp. I09
h2,g__Comamonas|s__piscis
h2,g__Serratia|s__sp. SCBI
h8,g__Citrobacter|s__pasteurii
h9,g__Desulfovibrio|s__carbinolicus
h0,g__Pseudomonas|s__sp. A214
h5,g__Mycetocola|s__sp. JXN-3
h9,g__Streptomyces|s__sp. Y27
h0,g__Micromonospora|s__viridifaciens
h1,g__Cedecea|s__Enterobacteriaceae endosymbiont of Donacia marginata
h6,g__Sphingobacterium|s__lactis
N2Productionexport,g__Bacillus|s__mycoides
H2HydrogenConsumptionimportproductionexport,g__Desulfovibrio|s__vulgaris
h4,g__Aeromonas|s__schubertii
h5,g__Denitratisoma|s__oestradiolicum
h5,g__Dysgonomonas|s__sp. HDW5B
h5,g__Citromicrobium|s__sp. JL477
h5,g__Pseudoalteromonas|s__sp. R3
h2,g__Actinopolymorpha|s__singaporensis
h6,g__Clostridium|s__carboxidivorans
g__Clostridium,g__Clostridium|s__perfringens
h3,g__Streptomyces|s__galilaeus
h5,g__Robiginitalea|s__biformata
h4,g__Micromonospora|s__echinaurantiaca
h6,g__Streptomyces|s__phaeolivaceus
h1,g__Comamonas|s__thiooxydans
h5,g__Pseudomonas|s__aeruginosa
h6,g__Parasedimentitalea|s__marina
h3,g__Mycoplasma|s__arginini
h0,g__Schaalia|s__odontolytica
h3,g__Salipiger|s__profundus
h7,g__Pseudarthrobacter|s__sp. NIBRBAC000502771
h1,g__Sulfuricaulis|s__limicola
25,g__Staphylococcus|s__piscifermentans
h6,g__Sphingomonas|s__sediminicola
h7,g__Rhizobium|s__sp. CCGE531
h0,g__Bradyrhizobium|s__amphicarpaeae
h2,g__Adhaeribacter|s__swui
h4,g__Leptolyngbya|s__sp. PCC 7376
h0,g__Rhodococcus|s__sp. H-CA8f
1,g__Peptoclostridium|s__acidaminophilum
h4,g__Cellulomonas|s__sp. JZ18
h6,g__Stenotrophomonas|s__sp. LM091
CO2Productionexport,g__Streptococcus|s__mutans
h8,g__Paracoccus|s__sp. BM15
g__Thiomonas,g__Thiomonas|s__intermedia
BenzoateConsumptionimport,g__Syntrophomonas|s__wolfei
h6,g__Mycobacterium|s__gallinarum
h4,g__Bacillus|s__weihaiensis
h4,g__Buchnera|s__aphidicola
h0,g__Helicobacter|s__typhlonius
h2,g__Nitratireductor|s__sp. OM-1
h7,g__Tetragenococcus|s__halophilus
h0,g__Streptococcus|s__infantarius
h6,g__Borreliella|s__bavariensis
h0,g__Marinococcus|s__halophilus
81,g__Streptomyces|s__sp. C8S0
h8,g__Limosilactobacillus|s__Lactobacillus gastricus
h5,g__Melissococcus|s__plutonius
h2,g__Pseudoalteromonas|s__sp. Scap06
g__Klebsiella,g__Klebsiella|s__quasipneumoniae
21,g__Halalkalicoccus|s__jeotgali
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Lactococcus|s__lactis
h4,g__Streptococcus|s__sp. KS 6
h9,g__Sinorhizobium|s__meliloti
h4,g__Luteimonas|s__sp. JM171
h9,g__Ochrobactrum|s__sp. LM19
h9,g__Marinithermus|s__hydrothermalis
output,g__Cryptobacterium
h3,g__Polaromonas|s__sp.
h2,g__Mycobacterium|s__sp. THAF192
h6,g__Streptomyces|s__bingchenggensis
h7,g__Corallococcus|s__macrosporus
h4,g__Corynebacterium|s__striatum
h2,g__Rhizobium|s__sp. NXC14
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Mycoplasma|s__haemofelis
h5,g__Listeria|s__welshimeri
158,g__Weissella|s__hellenica
