parent,child
k__Bacteria,g__Pseudomonas|s__sp. CCOS 191
h1,g__Chlorobaculum|s__limnaeum
k__Bacteria,g__Rhodobaca|s__barguzinensis
h1,g__Olivibacter|s__sp. LS-1
h1,g__Sphingorhabdus|s__sp. JK6
h1,g__Mariprofundus|s__aestuarium
h1,g__Nitrosopumilus|s__oxyclinae
h4,g__Dermabacter|s__jinjuensis
h7,g__Maribacter|s__sp. HTCC2170
h7,g__Geobacillus|s__zalihae
h4,g__Sulfurihydrogenibium|s__sp. YO3AOP1
h9,g__Pseudomonas|s__sp. R11-23-07
output,281
k__Archaea,g__Methanocaldococcus|s__jannaschii
h1,g__Hymenobacter|s__sp. NBH84
h7,g__Sphingobium|s__indicum
h7,g__Pseudoalteromonas|s__issachenkonii
k__Bacteria,g__Bartonella|s__tribocorum
k__Bacteria,g__Aeromonas|s__sp. ASNIH7
h9,g__Bacillus|s__sp. SYJ
h3,g__Burkholderia|s__stabilis
h4,g__Rickettsia|s__parkeri
h7,g__Virgibacillus|s__dokdonensis
h2,g__Pseudomonas|s__sp. 31-12
h2,g__Klebsiella|s__variicola
h9,g__Tenacibaculum|s__jejuense
h4,g__Streptococcus|s__halotolerans
k__Bacteria,g__Bombilactobacillus|s__Lactobacillus bombi
h3,g__Melissococcus|s__plutonius
h9,g__Ligilactobacillus|s__Lactobacillus acidipiscis
k__Bacteria,g__Rhodoferax|s__antarcticus
h0,g__Muricauda|s__ruestringensis
h2,g__Dickeya|s__sp. DW 0440
h4,g__Hydrocarboniclastica|s__marina
h5,g__Burkholderia|s__pseudomallei
h9,g__Psychrobacillus|s__glaciei
h8,g__Halomicronema|s__hongdechloris
k__Bacteria,g__Spirosoma|s__radiotolerans
h3,g__Stenotrophomonas|s__sp. YAU14D1_LEIMI4_1
h6,g__Enterococcus|s__faecalis
h7,g__Campylobacter|s__sp. RM8964
h7,g__Iodobacter|s__sp. H11R3
4,g__Olsenella|s__timonensis
h1,g__Altibacter|s__sp. ALE3EI
h7,g__Sulfurimicrobium|s__lacus
h4,g__Azoarcus|s__sp. KH32C
39,g__Erythrobacter|s__litoralis
h6,g__Streptomyces|s__xinghaiensis
h9,g__Pseudomonas|s__sp. 02C 26
h0,g__Sulfurospirillum|s__multivorans
h5,g__Minicystis|s__rosea
h9,g__Duncaniella|s__sp. C9
h6,g__Pseudomonas|s__sp. CMR12a
h5,g__Bacteroides|s__sp. CACC 737
k__Bacteria,g__Caldilinea|s__aerophila
h0,g__Micromonospora|s__narathiwatensis
k__Bacteria,g__Komagataeibacter|s__xylinus
50,g__Nonlabens|s__sediminis
h0,g__Tardibacter|s__chloracetimidivorans
h6,g__Rahnella|s__sp. WMR121
h8,g__Gramella|s__salexigens
h9,g__Ndongobacter|s__massiliensis
3,g__Pseudoalteromonas|s__donghaensis
GlycolithocholateConsumptionimport,g__Bifidobacterium|s__breve
h6,g__Glaciecola|s__amylolytica
output,165
h5,g__Streptococcus|s__dysgalactiae
h0,g__Vibrio|s__parahaemolyticus
h7,g__Bacillus|s__sp. FDAARGOS_527
FormateProductionexport,g__Escherichia|s__coli
h9,g__Pseudomonas|s__sabulinigri
h8,g__Pasteurella|s__dagmatis
h4,g__Acetilactobacillus|s__jinshanensis
h6,g__Citrobacter|s__rodentium
h8,g__Thermodesulfovibrio|s__yellowstonii
22,g__Selenomonas|s__sp. oral taxon 126
h9,g__Desulfovibrio|s__Candidatus Desulfovibrio trichonymphae
k__Bacteria,g__Desulfomicrobium|s__baculatum
h1,g__Leptotrichia|s__buccalis
h9,g__Pseudoleptotrichia|s__goodfellowii
h5,g__Formosa|s__sp. Hel1_31_208
h7,g__Streptomyces|s__rectiverticillatus
h3,g__Neisseria|s__sp. 10022
h7,g__Candidatus Phytoplasma|s__Wheat blue dwarf phytoplasma
h7,g__Thermotoga|s__neapolitana
h1,g__Desulfococcus|s__multivorans
h1,g__Acinetobacter|s__sp. DUT-2
h6,g__Capnocytophaga|s__sp. H4358
h7,g__Mycoplasma|s__cynos
h0,g__Actinomyces|s__sp. dk561
h1,g__Microbacterium|s__paludicola
h5,g__Streptomyces|s__sp. ADI95-16
h5,g__Morganella|s__morganii
h6,g__Glaesserella|s__parasuis
h6,g__Geobacter|s__sp. M21
h6,g__Erythrobacter|s__aureus
h4,g__Dehalogenimonas|s__lykanthroporepellens
h8,g__Sphingobium|s__sp. YG1
h1,g__Anoxybacillus|s__gonensis
MethanolConsumptionimport,g__Methanosarcina|s__mazei
h3,g__Macrococcus|s__caseolyticus
h3,g__Arcanobacterium|s__sp. 2701
h6,g__Candidatus Phytoplasma|s__Tomato big bud phytoplasma
h1,g__Rhodococcus|s__sp. X156
h9,g__Citrobacter|s__sp. RHBSTW-00053
k__Bacteria,g__Azospirillum|s__baldaniorum
ValeratePentanoicacidPentanoateProductionexport,g__Clostridium|s__kluyveri
h1,g__Pseudomonas|s__sp. SGAir0191
h2,g__Scytonema|s__sp. NIES-4073
k__Bacteria,g__Aliivibrio|s__fischeri
h5,g__Acetilactobacillus|s__jinshanensis
k__Bacteria,g__Polaromonas|s__sp. W10N
0,g__Rhizobium|s__daejeonense
h8,g__Fusobacterium|s__gonidiaformans
h1,g__Brevibacillus|s__sp. 7WMA2
h3,g__Halanaerobium|s__hydrogeniformans
h4,g__Micromonospora|s__craniellae
k__Bacteria,g__Methylocystis|s__parvus
h5,g__Bacillus|s__mobilis
h7,g__Candidatus Nanopelagicus|s__abundans
h6,g__Pelobacter|s__carbinolicus
h3,g__Acetobacter|s__aceti
h9,g__Corynebacterium|s__timonense
h7,g__Granulicella|s__sp. 5B5
h9,g__Methylococcus|s__sp. IM1
h3,g__Bombella|s__sp. KACC 21507
h0,g__Desulfurococcus|s__amylolyticus
h1,g__Geobacillus|s__thermoleovorans
h8,g__Parabacteroides|s__sp. CT06
h0,g__Synechococcus|s__sp. CC9605
h1,g__Borreliella|s__finlandensis
h7,g__Wolbachia|s__endosymbiont of Drosophila ananassae
h2,g__Virgibacillus|s__sp. MSP4-1
h1,g__Enterobacter|s__sp. E76
h2,g__Streptomyces|s__sp. RPA4-2
h7,g__Leclercia|s__sp. LSNIH1
h3,g__Planococcus|s__maritimus
h7,g__Rickettsia|s__peacockii
h3,g__Vibrio|s__sp. 23023
h1,g__Amycolatopsis|s__orientalis
h4,g__Yersinia|s__aleksiciae
output,AcetateProductionexport
h5,g__Fastidiosipila|s__Clostridiales bacterium Choco116
h7,g__Gordonia|s__phthalatica
h3,g__Agrococcus|s__carbonis
h2,g__Rickettsia|s__heilongjiangensis
h6,g__Halorientalis|s__sp. IM1011
h0,g__Nitrososphaera|s__viennensis
h9,g__Halomonas|s__sp. 1513
192,g__Mycoplasmopsis|s__gallinacea
h0,g__Chryseobacterium|s__sp. G0162
h9,g__Aquifex|s__aeolicus
h0,g__Natronorubrum|s__aibiense
h2,g__Streptococcus|s__sp. CNU G2
h9,g__Raoultella|s__ornithinolytica
k__Bacteria,g__Desulfofarcimen|s__acetoxidans
h5,g__Staphylococcus|s__sp. AntiMn-1
h8,g__Tatumella|s__sp. TA1
h9,g__Synechococcus|s__sp. CC9605
13,g__Streptococcus|s__intermedius
h4,g__Bacteroides|s__sp. M10
h5,g__Pasteurella|s__multocida
h1,g__Winogradskyella|s__sp. PC-19
h7,g__Geobacillus|s__sp. WCH70
h6,g__Schaalia|s__odontolytica
L-MethionineD-MethionineConsumptionimport,g__Deinococcus|s__radiodurans
h8,g__Parascardovia|s__denticolens
h4,g__Salarchaeum|s__sp. JOR-1
h8,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia versicolorea
h6,g__Mycolicibacterium|s__sediminis
h7,g__Virgibacillus|s__necropolis
k__Bacteria,g__Pannonibacter|s__phragmitetus
h8,g__Roseococcus|s__sp. NIBR12
h0,g__Ruminococcus|s__albus
h5,g__Edwardsiella|s__anguillarum
D-GlucoseGlucoseConsumptionimport,g__Ralstonia|s__pickettii
k__Bacteria,g__Aminomonas|s__paucivorans
k__Bacteria,g__Bacillus|s__glycinifermentans
k__Bacteria,g__Paenibacillus|s__alvei
h3,g__Gloeobacter|s__violaceus
h6,g__Campylobacter|s__ornithocola
h0,g__Citrobacter|s__sp. RHBSTW-00424
h6,g__Streptomyces|s__sp. HK1
h7,g__Flagellimonas|s__maritima
h5,g__Planktothrix|s__agardhii
h8,g__Pseudomonas|s__sp. bs2935
h2,g__Tannerella|s__forsythia
h2,g__Weissella|s__ceti
k__Bacteria,g__Nonlabens|s__sp. Hel1_33_55
k__Bacteria,g__Serratia|s__sp. KUDC3025
h9,g__Staphylococcus|s__agnetis
h7,g__Spiroplasma|s__eriocheiris
h9,g__Labrenzia|s__sp. THAF35
h2,g__Malaciobacter|s__Arcobacter canalis
D-GlucoseGlucoseConsumptionimport,g__Lactobacillus|s__gasseri
h3,g__Flavisolibacter|s__tropicus
h4,g__Pseudomonas|s__sp. MRSN12121
h9,g__Friedmanniella|s__sagamiharensis
h0,g__Arsenophonus|s__Candidatus Arsenophonus lipoptenae
h5,g__Azospirillum|s__ramasamyi
h3,g__Devosia|s__sp. S02
h7,g__Thermotoga|s__sp. RQ2
CellobioseConsumptionimport,g__Bacteroides|s__ovatus
h8,g__Flavobacterium|s__album
h4,g__Halomonas|s__campaniensis
h3,g__Streptococcus|s__anginosus
h0,g__Bacillus|s__mobilis
h6,g__Salmonella|s__sp. SSDFZ54
k__Bacteria,g__Cycloclasticus|s__sp. PY97N
k__Bacteria,g__Pseudoalteromonas|s__sp. Scap06
CO2Productionexport,g__Clostridium|s__kluyveri
h7,g__Jeotgalibaca|s__sp. PTS2502
h7,g__Chlorobaculum|s__parvum
23,g__Desulfovibrio|s__marinus
h9,g__Rhizobium|s__sp. TAL182
h6,g__Caldicellulosiruptor|s__owensensis
h7,g__Bacillus|s__sp. H15-1
h6,g__Streptococcus|s__sanguinis
h5,g__Aquimarina|s__sp. TRL1
h0,g__Draconibacterium|s__sp. M1
h9,g__Pseudomonas|s__resinovorans
MucinMucusGlycoproteinMacromoleculedegradation,g__Parabacteroides|s__distasonis
h1,g__Candidatus Nardonella|s__dryophthoridicola
h9,g__Sulfuriflexus|s__mobilis
h9,g__Lysobacter|s__sp. H21R4
h3,g__Pantoea|s__stewartii
CO2Productionexport,g__Streptococcus|s__suis
h4,g__Hippea|s__maritima
h5,g__Aureimonas|s__sp. LMG 31693
k__Bacteria,g__Cellvibrio|s__sp. PSBB023
h9,g__Aerosticca|s__soli
h7,g__Bacillus|s__cellulosilyticus
h9,g__Methanomethylovorans|s__hollandica
h5,g__Actinomyces|s__sp. oral taxon 171
h4,g__Emcibacter|s__congregatus
h9,g__Pelobacter|s__propionicus
h6,g__Taylorella|s__asinigenitalis
k__Bacteria,g__Wolinella|s__succinogenes
h0,g__Mogibacterium|s__diversum
h1,g__Acidianus|s__sulfidivorans
h1,g__Intrasporangium|s__calvum
h5,g__Flavivirga|s__eckloniae
h7,g__Oscillatoria|s__acuminata
106,g__Marinobacter|s__fonticola
h2,g__Arenimonas|s__daejeonensis
h4,g__Amycolatopsis|s__japonica
h1,g__Loigolactobacillus|s__Lactobacillus bifermentans
h4,g__Parachlamydia|s__acanthamoebae
h1,g__Marinobacter|s__sp. es.042
h5,g__Streptomyces|s__sp. NA00687
h0,g__Alkalilimnicola|s__ehrlichii
h5,g__Calothrix|s__sp. PCC 7507
h8,g__Geobacter|s__uraniireducens
h9,g__Mycolicibacterium|s__litorale
h5,g__Acaryochloris|s__marina
h4,g__Bacillus|s__aryabhattai
h0,g__Thermosulfurimonas|s__marina
h9,g__Yersinia|s__hibernica
PectinMacromoleculedegradation,g__Faecalibacterium|s__prausnitzii
h8,g__Campylobacter|s__sp. RM8964
h3,g__Streptococcus|s__gwangjuense
9,g__Acholeplasma|s__palmae
h5,g__Calothrix|s__parietina
h2,g__Polynucleobacter|s__wuianus
h2,g__Flexistipes|s__sinusarabici
h9,g__Helicobacter|s__acinonychis
k__Bacteria,g__Tolypothrix|s__sp. PCC 7910
h7,g__Capnocytophaga|s__leadbetteri
h5,g__Nocardia|s__wallacei
h1,g__Acidithiobacillus|s__ferrooxidans
h7,g__Anaerolinea|s__sp. 'rifampicinis'
h1,g__Mycoplasma|s__neurolyticum
L-MalateS-MalateL-MalicacidMalateD-MalateR-MalateConsumptionimport,g__Desulfovibrio|s__vulgaris
CO2Productionexport,g__Clostridium|s__butyricum
h3,g__Achromobacter|s__denitrificans
h6,g__Halorhodospira|s__halophila
h7,g__Sphingorhabdus|s__sp. M41
h7,g__Campylobacter|s__hominis
h3,g__Pandoraea|s__apista
k__Bacteria,g__Phaeobacter|s__inhibens
h3,g__Dichelobacter|s__nodosus
h7,g__Marinobacter|s__sp. LV10R510-11A
h9,g__Streptomyces|s__paludis
h8,g__Citrobacter|s__koseri
h2,g__Viridibacillus|s__sp. JNUCC-6
h9,g__Pseudomonas|s__sp. CMR12a
h1,g__Leisingera|s__aquaemixtae
h2,g__Myroides|s__sp. CJ210
h1,g__Trueperella|s__bialowiezensis
h7,g__Marichromatium|s__purpuratum
h1,g__Kurthia|s__sp. 11kri321
h3,g__Arthrobacter|s__sp. J3.37
h4,g__Bacillus|s__methanolicus
h2,g__Paraburkholderia|s__terrae
h3,g__Paraburkholderia|s__phenoliruptrix
h5,g__Candidatus Nitrosotenuis|s__cloacae
h7,g__Trueperella|s__pyogenes
h9,g__Pseudoalteromonas|s__rubra
h3,g__Nocardiopsis|s__dassonvillei
h5,g__Candidatus Thioglobus|s__sp. NP1
h0,g__Burkholderia|s__sp. IDO3
h9,g__Streptacidiphilus|s__sp. P02-A3a
h6,g__Streptococcus|s__sp. LPB0220
h6,g__Mycolicibacterium|s__monacense
k__Bacteria,g__Pandoraea|s__sputorum
h6,g__Massilistercora|s__timonensis
h3,g__Chelativorans|s__sp. BNC1
h1,g__Plesiomonas|s__shigelloides
h6,g__Brevibacillus|s__sp. 7WMA2
6,g__Trueperella|s__pyogenes
h9,g__Streptococcus|s__canis
h0,g__Singulisphaera|s__acidiphila
h6,g__Thermoanaerobacter|s__kivui
h0,g__Aeromonas|s__sp. 1805
h7,g__Lacinutrix|s__venerupis
h5,g__Roseomonas|s__gilardii
h9,g__Nocardioides|s__humi
h3,g__Corynebacterium|s__flavescens
h1,g__Lacinutrix|s__venerupis
h9,g__Cutibacterium|s__avidum
h7,g__Chryseobacterium|s__sp. cx-624
h2,g__Geobacillus|s__kaustophilus
h9,g__Mesorhizobium|s__sp. M2A.F.Ca.ET.046.03.2.1
NitrateConsumptionimport,g__Moorella|s__thermoacetica
h0,g__Acidithiobacillus|s__ferrooxidans
h5,g__Bacillus|s__luti
h6,g__Actinomyces|s__sp. oral taxon 897
h8,g__Propionibacterium|s__sp. oral taxon 193
k__Bacteria,g__Rickettsia|s__massiliae
h6,g__Amycolatopsis|s__orientalis
h4,g__Glutamicibacter|s__sp. ZJUTW
h2,g__Candidatus Thioglobus|s__sp. NP1
h1,g__Mycobacterium|s__shigaense
SuccinateProductionexport,g__Clostridium|s__perfringens
h2,g__Mycolicibacterium|s__aurum
h6,g__Streptococcus|s__acidominimus
h6,g__Devosia|s__sp. 1566
h8,g__Sinorhizobium|s__americanum
h2,g__Bacillus|s__circulans
h9,g__Flavobacterium|s__sp. P2-65
h0,g__Metabacillus|s__sp. KUDC1714
h1,g__Oceanisphaera|s__profunda
k__Bacteria,g__Sinorhizobium|s__americanum
h2,g__Acetobacter|s__sp. KACC 21233
h4,g__Sphingobacterium|s__sp. ML3W
h5,g__Pseudomonas|s__sp. R11-23-07
h8,g__Citrobacter|s__farmeri
h8,g__Streptomyces|s__sp. FR1
h0,g__Iodobacter|s__sp. H11R3
h9,g__Candidatus Nitrosocaldus|s__islandicus
h7,g__Tatumella|s__morbirosei
k__Bacteria,g__Paraburkholderia|s__sp. 7Q-K02
h8,g__Oceanihabitans|s__sp. IOP_32
h9,g__Liberibacter|s__Candidatus Liberibacter africanus
h2,g__Ferroplasma|s__acidarmanus
h4,g__Brevundimonas|s__naejangsanensis
h2,g__Aeromonas|s__sp. Ne-1
h1,g__Parascardovia|s__denticolens
11,g__Corallococcus|s__coralloides
h6,g__Lacticaseibacillus|s__Lactobacillus rhamnosus
h8,g__Providencia|s__stuartii
h8,g__Enterococcus|s__faecalis
h3,g__Octadecabacter|s__sp. SW4
h0,g__Aciduliprofundum|s__boonei
h1,g__Micromonospora|s__aurantiaca
h8,g__Lelliottia|s__jeotgali
h1,g__Desulfoglaeba|s__alkanexedens
h5,g__Klebsiella|s__sp.
h9,g__Brevibacterium|s__sp. 'Marine'
289,g__Pandoraea|s__vervacti
h0,g__Deinococcus|s__actinosclerus
h1,g__Methylomonas|s__methanica
h5,g__Rhizobium|s__sp. TCK
output,3
h0,g__Halomicronema|s__hongdechloris
h6,g__Kluyvera|s__cryocrescens
h7,g__Mycolicibacterium|s__fortuitum
h3,g__Micrococcus|s__sp. A1
h2,g__Acinetobacter|s__sp. NEB 394
k__Bacteria,g__Streptococcus|s__intermedius
h7,g__Hahella|s__sp. KA22
h9,g__Iodobacter|s__sp. H11R3
h9,g__Phytobacter|s__sp. SCO41
CO2Productionexport,g__Mycoplasma|s__mycoides
h2,g__Streptomyces|s__sp. NA00687
h6,g__Candidatus Protochlamydia|s__naegleriophila
h9,g__Pseudoalteromonas|s__donghaensis
k__Bacteria,g__Candidatus Planktophila|s__dulcis
h4,g__Gramella|s__forsetii
h4,g__Pseudomonas|s__sp. FDAARGOS_761
h6,g__Rickettsia|s__monacensis
134,g__Ureaplasma|s__parvum
h0,g__Streptomyces|s__griseoviridis
h7,g__Oleiphilus|s__messinensis
h8,g__Tenacibaculum|s__maritimum
h9,g__Bifidobacterium|s__asteroides
h7,g__Nitrosopumilus|s__piranensis
h8,g__Leuconostoc|s__pseudomesenteroides
h8,g__Dolichospermum|s__compactum
h1,g__Paenibacillus|s__alvei
h8,g__Chryseoglobus|s__sp. 28M-23
h7,g__Flavobacterium|s__sp. KI723T1
h0,g__Haloarcula|s__hispanica
h3,g__Thioalkalivibrio|s__nitratireducens
k__Bacteria,g__Capnocytophaga|s__sp. H4358
h1,g__Corynebacterium|s__kutscheri
h7,g__Morganella|s__morganii
h9,g__Pseudomonas|s__sp. B11D7D
h4,g__Marinobacterium|s__sp. LSUCC0821
h4,g__Candidatus Vesicomyosocius|s__sp. SY067_SCS001
h1,g__Klebsiella|s__sp. WP4-W18-ESBL-05
h5,g__Nocardioides|s__sp. S-713
EthanolProductionexport,g__Bifidobacterium|s__angulatum
h7,g__Candidatus Korarchaeum|s__cryptofilum
k__Bacteria,g__Corynebacterium|s__sp. LMM-1652
h9,g__Enterobacter|s__sp. LU1
PutrescineProductionexport,g__Lactobacillus|s__acidophilus
h9,g__Planococcus|s__dechangensis
k__Bacteria,g__Synechococcus|s__sp. RS9907
h2,g__Treponema|s__pedis
h4,g__Meiothermus|s__ruber
h7,g__Prevotella|s__denticola
h8,g__Polynucleobacter|s__difficilis
k__Bacteria,g__Rhizobium|s__favelukesii
62,g__Lysinimonas|s__sp. KACC 19322
h1,g__Pseudomonas|s__sp. DTU12.1
k__Bacteria,g__Dietzia|s__timorensis
h0,g__Mycolicibacterium|s__moriokaense
h5,g__Gramella|s__fulva
h5,g__Kluyvera|s__genomosp. 3
h8,g__Romboutsia|s__sp. CE17
h1,g__Helicobacter|s__mustelae
h2,g__Rhizobium|s__flavum
h1,g__Campylobacter|s__sp. RM16192
ThiosulfateConsumptionimport,g__Escherichia|s__coli
h0,g__Mogibacterium|s__pumilum
h4,g__Thermosynechococcus|s__vulcanus
h6,g__Pseudothermotoga|s__hypogea
35,g__Nonomuraea|s__sp. ATCC 55076
h7,g__Pseudomonas|s__sp. 31-12
h0,g__Beggiatoa|s__leptomitoformis
h8,g__Leclercia|s__sp. W6
h3,g__Nocardia|s__mangyaensis
h8,g__Acidianus|s__sulfidivorans
h4,g__Mycolicibacterium|s__litorale
h0,g__Actinomadura|s__sp. WMMB 499
h7,g__Francisella|s__opportunistica
h7,g__Marinomonas|s__sp. SM1966
h0,g__Luteimonas|s__yindakuii
h1,g__Bacillus|s__sp. FJAT-18017
k__Bacteria,g__Bacillus|s__sp. N3536
h3,g__Mycoplasma|s__sp. OR1901
h0,g__Mucilaginibacter|s__sp. 14171R-50
h4,g__Gemmatimonas|s__phototrophica
h5,g__Gordonia|s__phthalatica
h2,g__Kangiella|s__koreensis
h7,g__Fastidiosipila|s__Clostridiales bacterium Choco116
h2,g__Humibacter|s__sp. BT305
h9,g__Psychrobacter|s__sp. PRwf-1
h2,g__Acidothermus|s__cellulolyticus
BiotinVitaminB7Consumptionimport,g__Deinococcus|s__radiodurans
h2,g__Streptococcus|s__pluranimalium
h1,g__Olivibacter|s__sp. SDN3
h9,g__Spiroplasma|s__gladiatoris
h9,g__Bacillus|s__sp. SDLI1
h8,g__Vibrio|s__sp. 0908
h0,g__Streptomyces|s__violaceoruber
h5,g__Streptococcus|s__sp. HSISS3
h1,g__Pseudomonas|s__sp. IzPS32d
h4,g__Companilactobacillus|s__Lactobacillus allii
k__Bacteria,g__Pseudorhodobacter|s__sp. S12M18
h4,g__Treponema|s__sp. OMZ 838
h9,g__Mycoplasma|s__flocculare
h0,g__Pedobacter|s__roseus
h2,g__Clostridium|s__scatologenes
h0,g__Rhizobium|s__sp. TCK
h0,g__Cupriavidus|s__campinensis
h3,g__Teredinibacter|s__sp. Bs08
h3,g__Desulfobacula|s__toluolica
k__Bacteria,g__Diaphorobacter|s__sp. JS3050
k__Bacteria,g__Mycoplasmopsis|s__californica
h0,g__Nodularia|s__spumigena
k__Bacteria,g__Magnetospirillum|s__sp. ME-1
h1,g__Pseudoalteromonas|s__arctica
h3,g__Youhaiella|s__tibetensis
h5,g__Fusobacterium|s__ulcerans
h7,g__Starkeya|s__novella
h7,g__Streptococcus|s__gwangjuense
h4,g__Mannheimia|s__granulomatis
h3,g__Halovivax|s__ruber
h6,g__Weissella|s__viridescens
h0,g__Mageeibacillus|s__indolicus
h2,g__Lactobacillus|s__gallinarum
h6,g__Proteus|s__cibarius
k__Bacteria,g__Microbacterium|s__sp. A18JL200
h5,g__Pelagibacterium|s__halotolerans
h0,g__Aeromonas|s__sp. WP2-W18-CRE-05
CO2Productionexport,g__Clostridium|s__ljungdahlii
h0,g__Neorhizobium|s__sp. SOG26
h8,g__Halanaerobium|s__hydrogeniformans
h0,g__Thermotoga|s__sp. RQ2
h0,g__Luteibacter|s__rhizovicinus
h8,g__Campylobacter|s__ornithocola
h8,g__Streptomyces|s__sp. HK1
h9,g__Pseudoalteromonas|s__ulvae
h2,g__Cupriavidus|s__metallidurans
h6,g__Lysinibacillus|s__sp. SGAir0095
h2,g__Pontibacter|s__sp. SGAir0037
h7,g__Thalassolituus|s__oleivorans
h8,g__Brasilonema|s__sennae
h6,g__Janthinobacterium|s__lividum
h1,g__Rahnella|s__sp. WMR42
h0,g__Enterobacter|s__roggenkampii
h3,g__Klebsiella|s__sp. LTGPAF-6F
ButylamineProductionexport,g__Bacteroides|s__thetaiotaomicron
h1,g__Clostridium|s__chauvoei
h2,g__Thermobifida|s__fusca
h4,g__Rhodococcus|s__erythropolis
h8,g__Hathewaya|s__histolytica
h0,g__Streptomyces|s__rimosus
k__Bacteria,g__Parasphingopyxis|s__sp. CP4
h2,g__Erwinia|s__sp. J780
h2,g__Calditerrivibrio|s__nitroreducens
h5,g__Pseudomonas|s__sp. LG1E9
h0,g__Bacillus|s__sp. H15-1
h6,g__Bifidobacterium|s__catenulatum
h9,g__Hymenobacter|s__sp. BT18
h9,g__Limnobaculum|s__parvum
h0,g__Acidianus|s__brierleyi
h2,g__Erysipelothrix|s__inopinata
k__Bacteria,g__Thermoclostridium|s__stercorarium
h6,g__Pseudoalteromonas|s__rubra
h8,g__Candidatus Amoebophilus|s__asiaticus
h7,g__Rathayibacter|s__toxicus
k__Bacteria,g__Nitrosococcus|s__watsonii
h2,g__Nocardioides|s__sp. dk3136
h2,g__Halorhodospira|s__halochloris
h4,g__Alistipes|s__communis
h1,g__Nonlabens|s__sp. MIC269
k__Bacteria,g__Brevundimonas|s__sp. M20
h1,g__Polynucleobacter|s__necessarius
h6,g__Veillonella|s__parvula
h8,g__Lacinutrix|s__venerupis
h8,g__Ichthyobacterium|s__seriolicida
h9,g__Chryseoglobus|s__sp. 28M-23
h9,g__Cycloclasticus|s__sp. P1
h1,g__Pelolinea|s__submarina
k__Bacteria,g__Actinomyces|s__sp. dk561
h2,g__Casimicrobium|s__huifangae
h5,g__Luteimonas|s__yindakuii
h5,g__Spiroplasma|s__apis
h4,g__Streptomyces|s__sp. JB150
h6,g__Thermosipho|s__sp. 1070
h8,g__Kosakonia|s__arachidis
h0,g__Methanohalophilus|s__portucalensis
k__Bacteria,g__Flavobacterium|s__haoranii
h0,g__Geobacillus|s__subterraneus
h4,g__Sphingomonas|s__sp. KC8
h6,g__Thermococcus|s__sp. AMT11
h1,g__Shewanella|s__maritima
h4,g__Methylobacterium|s__sp. WL1
h6,g__Myxococcus|s__stipitatus
h1,g__Paenibacillus|s__sp. FSL R7-0331
h5,g__Mycoplasma|s__mycoides
h5,g__Stenotrophomonas|s__sp. SAU14A_NAIMI4_8
h7,g__Arthrobacter|s__crystallopoietes
h8,g__Lacimicrobium|s__alkaliphilum
h0,g__Empedobacter|s__brevis
h8,g__Heliorestis|s__convoluta
h3,g__Burkholderia|s__sp. Bp7605
k__Bacteria,g__Streptococcus|s__iniae
h1,g__Halomonas|s__sp. PGE1
h5,g__Agromyces|s__aureus
h5,g__Prevotella|s__ruminicola
h1,g__Ehrlichia|s__sp. HF
h3,g__Olsenella|s__umbonata
h4,g__Euzebya|s__sp. DY32-46
k__Bacteria,g__Psychrobacter|s__sp. P11G5
h9,g__Lacticaseibacillus|s__paracasei
h4,g__Paraglaciecola|s__sp. L3A3
h9,g__Geitlerinema|s__sp. PCC 7407
output,190
h3,g__Streptomyces|s__sp. ADI95-16
k__Bacteria,g__Ereboglobus|s__luteus
h4,g__Xanthomonas|s__fragariae
h5,g__Nordella|s__sp. HKS 07
h8,g__Candidatus Symbiobacter|s__mobilis
h9,g__Metakosakonia|s__sp. MRY16-398
h3,g__Bacillus|s__sp. FDAARGOS_235
h8,g__Nodularia|s__spumigena
h5,g__Alkalihalobacillus|s__krulwichiae
h5,g__Bordetella|s__pseudohinzii
h0,g__Natrinema|s__sp. YPL30
h5,g__Psychroflexus|s__torquis
4,g__Streptococcus|s__respiraculi
h8,g__Brevibacterium|s__sp. CS2
h1,g__Streptococcus|s__mutans
h1,g__Pseudothermotoga|s__thermarum
h1,g__Desulfotalea|s__psychrophila
h6,g__Agrobacterium|s__genomosp. 6
h6,g__Campylobacter|s__sp. RM8964
h7,g__Enterococcus|s__faecalis
h4,g__Streptococcus|s__parasanguinis
h7,g__Mycoplasma|s__hyosynoviae
k__Bacteria,g__Chamaesiphon|s__minutus
h9,g__Gluconobacter|s__thailandicus
h9,g__Rickettsia|s__rickettsii
k__Bacteria,g__Streptococcus|s__sp. NSJ-72
h4,g__Aerococcus|s__viridans
h1,g__Kluyvera|s__cryocrescens
h1,g__Streptomyces|s__sp. RPA4-2
h2,g__Ligilactobacillus|s__Lactobacillus saerimneri
h9,g__Paenibacillus|s__sp. FSL R7-0273
h4,g__Pseudoalteromonas|s__sp. SM9913
h9,g__Corynebacterium|s__kroppenstedtii
h7,g__Spiroplasma|s__syrphidicola
h0,g__Nitrosomonas|s__stercoris
h0,g__Pseudomonas|s__sp. R4-39-08
h8,g__Microbacterium|s__pygmaeum
h0,g__Dokdonia|s__sp. 4H-3-7-5
DeoxycholicacidProductionexport,g__Bacteroides|s__fragilis
h8,g__Mycolicibacterium|s__boenickei
h0,g__Synechococcus|s__sp. CC9311
