parent,child
h4,g__Candidatus Pelagibacter|s__sp. RS39
h8,g__Streptomyces|s__sp. INR7
h9,g__Bradyrhizobium|s__genosp. L
h3,g__Actinotignum|s__schaalii
h7,g__Bacillus|s__sp. M4U3P1
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Bifidobacterium|s__adolescentis
h9,g__Streptomyces|s__lavendulae
h5,g__Bifidobacterium|s__pullorum
h8,g__Dehalobacter|s__sp. DCA
o__Sphingomonadales,g__Tardibacter|s__chloracetimidivorans
h0,g__Halomonas|s__sp. KO116
h7,g__Corynebacterium|s__terpenotabidum
h3,g__Sphingomonas|s__sp. YZ-8
h9,g__Capnocytophaga|s__ochracea
h4,g__Winogradskyella|s__forsetii
h5,g__Pseudomonas|s__sp. R4-34-07
h9,g__Methylobacterium|s__oryzae
h5,g__Variovorax|s__sp. HW608
h4,g__Muriicola|s__sp. MMS17-SY002
h1,g__Staphylococcus|s__sp. M0911
h5,g__Paenibacillus|s__physcomitrellae
h0,g__Streptomyces|s__parvulus
h1,g__Veillonella|s__sp. T1-7
194,g__Achromobacter|s__denitrificans
h0,g__Exiguobacterium|s__sp. Helios
h0,g__Xanthomonas|s__sp. SI
h5,g__Actinomyces|s__sp. Z16
h8,g__Synechococcus|s__sp. PCC 7003
h1,g__Citrobacter|s__pasteurii
h1,g__Dermabacter|s__vaginalis
h3,g__Neisseria|s__sp. KEM232
h7,g__Corynebacterium|s__provencense
h6,g__Desulfotomaculum|s__nigrificans
h7,g__Thermaerobacter|s__sp. FW80
o__Enterobacterales,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia crassipes
0,g__Fluviicola|s__taffensis
h1,g__Diaphorobacter|s__polyhydroxybutyrativorans
h7,g__Sphingomonas|s__sp. ERG5
h8,g__Commensalibacter|s__sp. AMU001
h8,g__Leclercia|s__sp. W6
h6,g__Vagococcus|s__sp. HDW17B
h7,g__Lysinibacillus|s__sp. YS11
h7,g__Bacillus|s__sp. N1-1
h9,g__Spiroplasma|s__helicoides
h1,g__Synechococcus|s__sp. PCC 6312
h0,g__Salinicoccus|s__sp.
h2,g__Yersinia|s__kristensenii
h2,g__Methanobacterium|s__formicicum
h5,g__Formosa|s__sp. Hel1_33_131
h5,g__Desulfomonile|s__tiedjei
h8,g__Deinococcus|s__maricopensis
h8,g__Bacillus|s__sp. SJ-10
h8,g__Mesorhizobium|s__sp. M2A.F.Ca.ET.046.03.2.1
h4,g__Rickettsia|s__helvetica
h4,g__Brasilonema|s__sennae
h3,g__Acinetobacter|s__sp. TTH0-4
h1,g__Anabaena|s__sp. 90
h6,g__Arcticibacterium|s__luteifluviistationis
h5,g__Friedmanniella|s__luteola
h5,g__Trueperella|s__pyogenes
h6,g__Spongiibacter|s__sp. IMCC21906
o__Pseudomonadales,g__Pseudomonas|s__sp. HLS-6
h9,g__Pseudescherichia|s__vulneris
h9,g__Nocardioides|s__sp. SB3-45
h2,g__Dialister|s__massiliensis
h3,g__Leptospirillum|s__ferrooxidans
h6,g__Mesorhizobium|s__sp. M2A.F.Ca.ET.043.02.1.1
h7,g__Devosia|s__ginsengisoli
o__Flavobacteriales,g__Capnocytophaga|s__sputigena
h5,g__Providencia|s__alcalifaciens
h7,g__Pseudoalteromonas|s__shioyasakiensis
h6,g__Olsenella|s__timonensis
h7,g__Paracoccus|s__marcusii
h3,g__Chitinophaga|s__sp. 1310
h6,g__Pectobacterium|s__atrosepticum
h3,g__Methanothermobacter|s__sp. KEPCO-1
h3,g__Haemophilus|s__parahaemolyticus
o__Cytophagales,g__Echinicola|s__rosea
h5,g__Entomoplasma|s__somnilux
138,g__Bacillus|s__cytotoxicus
h7,g__Petrocella|s__atlantisensis
h4,g__Streptomyces|s__sp. CC0208
h7,g__Geobacter|s__bemidjiensis
h7,g__Sphingomonas|s__sp. HDW15C
h6,g__Corynebacterium|s__sp. zg-917
h3,g__Burkholderia|s__sp. MSMB1588
h7,g__Halogeometricum|s__borinquense
o__Alteromonadales,g__Pseudoalteromonas|s__luteoviolacea
h2,g__Streptomyces|s__olivoreticuli
h5,g__Thermus|s__oshimai
h0,g__Kaistella|s__Chryseobacterium jeonii
h2,g__Synechococcus|s__sp. MIT S9220
h5,g__Peptoniphilus|s__ivorii
o__Desulfovibrionales,g__Desulfocurvibacter|s__africanus
o__Rhizobiales,g__Methylobacterium|s__sp. AMS5
h8,g__Streptomyces|s__sp. S501
h7,g__Lelliottia|s__jeotgali
h7,g__Yersinia|s__bercovieri
h9,g__Acidimicrobium|s__ferrooxidans
h9,g__Streptococcus|s__constellatus
h1,g__Massilia|s__sp. Dwa41.01b
h8,g__Frankia|s__alni
h7,g__Thermoanaerobacterium|s__xylanolyticum
h2,g__Pyrococcus|s__kukulkanii
h3,g__Deinococcus|s__maricopensis
h0,g__Nonomuraea|s__nitratireducens
h5,g__Gloeobacter|s__cyanobacterium endosymbiont of Epithemia turgida
h1,g__Rhizobium|s__pseudoryzae
h5,g__Thermoleptolyngbya|s__sp. PKUAC-SCTA183
h0,g__Deinococcus|s__ficus
7,g__Comamonas|s__testosteroni
h1,g__Geobacter|s__sp. M18
h4,g__Staphylococcus|s__lentus
h3,g__Rahnella|s__aquatilis
h6,g__Corynebacterium|s__sp. sy039
h1,g__Halorientalis|s__sp. IM1011
h1,g__Variovorax|s__sp. PBS-H4
h8,g__Paenibacillus|s__baekrokdamisoli
h4,g__Enterobacter|s__sp. 18A13
h0,g__Brevibacillus|s__sp. SCSIO 07484
h8,g__Nostoc|s__sp. PCC 7107
h0,g__Massilia|s__armeniaca
h3,g__Kushneria|s__marisflavi
h6,g__Nocardioides|s__marinisabuli
h6,g__Fusobacterium|s__nucleatum
h9,g__Sulfitobacter|s__sp. BSw21498
h4,g__Rhodanobacter|s__denitrificans
h0,g__Pseudoleptotrichia|s__goodfellowii
h2,g__Vibrio|s__europaeus
h9,g__Myroides|s__odoratimimus
h3,g__Bacteroides|s__thetaiotaomicron
o__Pseudomonadales,g__Pseudomonas|s__sp. AK6U
h0,g__Candidatus Kinetoplastibacterium|s__sorsogonicusi
h2,g__Clostridium|s__kluyveri
h5,g__Streptomyces|s__koyangensis
h6,g__Citrobacter|s__werkmanii
h8,g__Flaviflexus|s__sp. H23T48
h9,g__Azoarcus|s__pumilus
h4,g__Bacillus|s__mycoides
h3,g__Kaistella|s__Chryseobacterium antarcticum
h0,g__Desulfuromonas|s__sp. DDH964
o__Enterobacterales,g__Kosakonia|s__cowanii
h8,g__Bradyrhizobium|s__sp. CCBAU 21365
h2,g__Panacibacter|s__ginsenosidivorans
h8,g__Vibrio|s__qinghaiensis
h7,g__Cellulomonas|s__gilvus
h0,g__Pseudomonas|s__asiatica
h4,g__Dermacoccus|s__nishinomiyaensis
h5,g__Arcobacter|s__skirrowii
h5,g__Mycolicibacterium|s__boenickei
h2,g__Mycobacterium|s__gallinarum
h9,g__Gynuella|s__sunshinyii
o__Desulfovibrionales,g__Desulfovibrio|s__sp. G11
h7,g__Meiothermus|s__taiwanensis
h3,g__Agrobacterium|s__rhizogenes
h7,g__Calditerrivibrio|s__nitroreducens
h9,g__Haloarcula|s__hispanica
h1,g__Anaerobutyricum|s__hallii
202,g__Pseudomonas|s__syringae group genomosp. 3
h6,g__Arcanobacterium|s__sp. JY-X040
h5,g__Pseudothermotoga|s__lettingae
h2,g__Terribacillus|s__goriensis
h6,g__Altererythrobacter|s__sp. BO-6
h2,g__Tessaracoccus|s__aquimaris
h6,g__Legionella|s__lansingensis
h4,g__Polaromonas|s__sp. H8N
h5,g__Pandoraea|s__pnomenusa
h9,g__Nostoc|s__sp. ATCC 53789
BiotinVitaminB7Consumptionimport,g__Clostridium|s__tetani
h1,g__Lysobacter|s__sp. H23M41
h0,g__Rhodococcus|s__sp. MTM3W5.2
h1,g__Denitratisoma|s__oestradiolicum
12,g__Citrobacter|s__freundii
h6,g__Mycobacterium|s__sp. THAF192
h8,g__Streptococcus|s__salivarius
6,g__Vibrio|s__anguillarum
h4,g__Pseudomonas|s__protegens
h9,g__Pseudomonas|s__sp. DTU12.1
CO2Productionexport,g__Leuconostoc|s__kimchii
h8,g__Streptococcus|s__sp. 'group B'
h2,g__Aerococcus|s__sanguinicola
h0,g__Frischella|s__perrara
h9,g__Methanothrix|s__soehngenii
h7,g__Basfia|s__succiniciproducens
h5,g__Ehrlichia|s__chaffeensis
h5,g__Burkholderia|s__sp. PAMC 28687
h3,g__Rhizobium|s__selenitireducens
h1,g__Mycolicibacterium|s__hassiacum
h0,g__Methanosarcina|s__barkeri
h2,g__Kitasatospora|s__sp. MMS16-BH015
h2,g__Pseudomonas|s__sp. LH1G9
h8,g__Helicobacter|s__cinaedi
h2,g__Amycolatopsis|s__mediterranei
6,g__Staphylococcus|s__sp. SDB 2975
h8,g__Alkalilimnicola|s__ehrlichii
h2,g__Myxococcus|s__xanthus
h9,g__Vibrio|s__cholerae
h4,g__Corynebacterium|s__aquilae
h8,g__Mycoplasma|s__hominis
h2,g__Methanococcus|s__voltae
h6,g__Terribacillus|s__goriensis
h0,g__Yersinia|s__rohdei
h2,g__Francisella|s__hispaniensis
o__Mycoplasmatales,g__Mycoplasma|s__cloacale
h2,g__Psychrobacter|s__sp. PRwf-1
h4,g__Comamonas|s__thiooxydans
h3,g__Pseudomonas|s__graminis
h6,g__Candidatus Methylospira|s__mobilis
h4,g__Brucella|s__sp. 09RB8910
h8,g__Mycoplasma|s__parvum
h3,g__Clostridium|s__chauvoei
h5,g__Thermococcus|s__sp. EXT9
output,111
h2,g__Shewanella|s__sp. YLB-06
h6,g__Thermodesulfobacterium|s__commune
h7,g__Citrobacter|s__freundii complex sp. CFNIH9
h9,g__Plantactinospora|s__sp. BB1
23,g__Pseudoalteromonas|s__marina
h8,g__Alteromonas|s__sp. MB-3u-76
h3,g__Pseudomonas|s__sp. KUIN-1
o__Enterobacterales,g__Klebsiella|s__sp. LTGPAF-6F
10,g__Desulfofarcimen|s__acetoxidans
h6,g__Acholeplasma|s__laidlawii
h7,g__Mycolicibacterium|s__frederiksbergense
h3,g__Acetobacter|s__tropicalis
h5,g__Ilyobacter|s__polytropus
h5,g__Pseudomonas|s__sp. 02C 26
h6,g__Dyadobacter|s__fermentans
h9,g__Sulfitobacter|s__sp. DFL14
h0,g__Mycolicibacter|s__sinensis
h7,g__Lacinutrix|s__sp. 5H-3-7-4
h8,g__Rathayibacter|s__sp. VKM Ac-2804
h5,g__Brevundimonas|s__vesicularis
h9,g__Arthrobacter|s__sp. J3.49
h9,g__Diaphorobacter|s__ruginosibacter
h8,g__Flavobacterium|s__anhuiense
output,o__Myxococcales
h3,g__Streptomyces|s__sp. S4.7
o__Mycoplasmatales,g__Mycoplasma|s__leachii
h6,g__Paenibacillus|s__beijingensis
h4,g__Nonlabens|s__sp. Hel1_33_55
h6,g__Stanieria|s__cyanosphaera
h6,g__Deinococcus|s__sp. D7000
h6,g__Mycoplasma|s__leachii
h7,g__Brevundimonas|s__mediterranea
h9,g__Streptomyces|s__rochei
ButyrateConsumptionimport,g__Desulfovibrio|s__piger
h5,g__Aquabacterium|s__olei
h6,g__Variovorax|s__sp. RA8
h3,g__Streptococcus|s__parauberis
o__Pasteurellales,g__Glaesserella|s__sp. 15-184
h5,g__Pseudomonas|s__sp. RU47
h8,g__Marivivens|s__sp. JLT3646
h7,g__Tepidanaerobacter|s__acetatoxydans
h1,g__Flavobacterium|s__sp. I3-2
h6,g__Bradyrhizobium|s__guangzhouense
h6,g__Paracoccus|s__liaowanqingii
h7,g__Rothia|s__terrae
h8,g__Bacteroides|s__sp. HF-162
h2,g__Vibrio|s__sp. THAF190c
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport,g__Clostridium|s__butyricum
h0,g__Streptomyces|s__griseus
h1,g__Streptomyces|s__harbinensis
h2,g__Sphingobacterium|s__sp. ML3W
h7,g__Brucella|s__suis
h8,g__Thermotoga|s__neapolitana
h1,g__Candidatus Thioglobus|s__sp. NP1
h1,g__Nonlabens|s__sp. MB-3u-79
o__Enterobacterales,g__Mixta|s__theicola
h9,g__Bacillus|s__sp. DM2
h6,g__Pseudoalteromonas|s__tunicata
h5,g__Brachyspira|s__hyodysenteriae
h5,g__Streptomyces|s__sp. SGAir0924
h7,g__Lactobacillus|s__delbrueckii
h7,g__Pseudomonas|s__poae
h3,g__Magnetospira|s__sp. QH-2
h6,g__Roseburia|s__hominis
h5,g__Caldilinea|s__aerophila
h2,g__Streptococcus|s__sp. CNU G3
o__Rhizobiales,g__Methylocystis|s__sp. SC2
h2,g__Roseomonas|s__mucosa
h6,g__Bacillus|s__sp. ms-22
h8,g__Streptomyces|s__sp. RLB1-9
h8,g__Variibacter|s__gotjawalensis
11,g__Chryseolinea|s__soli
h7,g__Pseudomonas|s__silesiensis
H2SHS-Productionexport,g__Desulfotomaculum|s__nigrificans
h2,g__Vibrio|s__aquimaris
h5,g__Salinicoccus|s__halodurans
h1,g__Candidatus Phaeomarinobacter|s__ectocarpi
h5,g__Kurthia|s__sp. 11kri321
h6,g__Fuerstia|s__marisgermanicae
h9,g__Magnetospirillum|s__gryphiswaldense
h5,g__Persicimonas|s__caeni
h1,g__Cobetia|s__sp. ICG0124
h8,g__Streptomyces|s__sp. JB150
h3,g__Candidatus Nitrosotalea|s__okcheonensis
h7,g__Methylosinus|s__sp. C49
output,L-GlycineGlycineConsumptionimport
h8,g__Bacillus|s__sp. DU-106
h5,g__Dolosigranulum|s__pigrum
h1,g__Chryseobacterium|s__indoltheticum
h4,g__Neptunomonas|s__phycophila
h1,g__Streptomyces|s__sp. W75
h5,g__Weissella|s__sp. HDW19
o__Flavobacteriales,g__Kaistella|s__Chryseobacterium jeonii
h2,g__Flavobacterium|s__sp. HYN0086
h7,g__Arthrobacter|s__sp. Rue61a
h5,g__Murdochiella|s__vaginalis
h9,g__Nonomuraea|s__sp. ATCC 55076
h1,g__Vespertiliibacter|s__pulmonis
h2,g__Enterobacter|s__chengduensis
h6,g__Zobellia|s__galactanivorans
h7,g__Adhaeribacter|s__sp. KUDC8001
h5,g__Citrobacter|s__sp. RHBSTW-00887
h5,g__Pseudodesulfovibrio|s__aespoeensis
h4,g__Serpentinomonas|s__mccroryi
h7,g__Curvibacter|s__sp. AEP1-3
h6,g__Polynucleobacter|s__sp. LimPoW16
h8,g__Spiribacter|s__salinus
h8,g__Roseobacter|s__denitrificans
h8,g__Streptococcus|s__periodonticum
h2,g__Pseudomonas|s__sp. DTU12.3
h4,g__Polaribacter|s__sp. ALD11
h4,g__Haloarcula|s__hispanica
h3,g__Pectobacterium|s__wasabiae
h8,g__Vibrio|s__tritonius
h0,g__Brevibacillus|s__agri
h4,g__Alistipes|s__sp. dk3624
h6,g__Vibrio|s__navarrensis
h5,g__Clostridium|s__autoethanogenum
h0,g__Brachyspira|s__hyodysenteriae
h9,g__Gudongella|s__oleilytica
h0,g__Mycobacterium|s__conspicuum
h5,g__Cellulosilyticum|s__lentocellum
h7,g__Pistricoccus|s__aurantiacus
h7,g__Mycoplasma|s__struthionis
h8,g__Leptolyngbya|s__boryana
h9,g__Paenibacillus|s__sp. 37
o__Clostridiales,g__Paeniclostridium|s__sordellii
h0,g__Arthrobacter|s__sp. ZXY-2
h0,g__Methylobacterium|s__sp. 17Sr1-1
42,g__Carnobacterium|s__inhibens
h0,g__Bosea|s__sp. RAC05
o__Micrococcales,g__Aurantimicrobium|s__sp. MWH-Mo1
h2,g__Tetragenococcus|s__halophilus
h2,g__Roseivivax|s__sp. THAF30
h5,g__Corynebacterium|s__atypicum
h0,g__Weissella|s__ceti
12,g__Klebsiella|s__oxytoca
h4,g__Agrobacterium|s__sp.
SucroseConsumptionimport,g__Desulfovibrio|s__piger
h9,g__Burkholderia|s__sp. MSMB1588
h3,g__Mycobacterium|s__celatum
h4,g__Streptococcus|s__troglodytae
h5,g__Lysobacter|s__gummosus
h8,g__Candidatus Mancarchaeum|s__acidiphilum
output,h4
D-GalactoseConsumptionimport,g__Odoribacter|s__splanchnicus
h2,g__Deinococcus|s__actinosclerus
h4,g__Mesotoga|s__infera
h5,g__Halodesulfurarchaeum|s__haloarchaeon TuA4
Chondroitin4-sulfateChondroitin6-sulfateMacromoleculedegradation,g__Bacteroides|s__thetaiotaomicron
h9,g__Streptomyces|s__sp. W75
h3,g__Humibacter|s__sp. WJ7-1
h0,g__Trueperella|s__bialowiezensis
h8,g__Natrinema|s__sp. J7-2
h0,g__Friedmanniella|s__sagamiharensis
h3,g__Leptospira|s__biflexa
86,g__Kocuria|s__turfanensis
h4,g__Pseudoalteromonas|s__sp. R3
h6,g__Halomonas|s__sp. NBT06E8
h3,g__Lysobacter|s__sp. CW239
h3,g__Vibrio|s__sp. 0908
h4,g__Sulfolobus|s__sp. E5-1-F
h8,g__Streptococcus|s__sp. NSJ-72
h2,g__Carboxydocella|s__thermautotrophica
h7,g__Rahnella|s__aquatilis
h8,g__Lacrimispora|s__sphenoides
o__Bacteroidales,g__Alloprevotella|s__sp. E39
h0,g__Anaerobacillus|s__isosaccharinicus
h3,g__Cycloclasticus|s__sp. PY97N
h3,g__Marinomonas|s__arctica
h4,g__Micromonospora|s__viridifaciens
h4,g__Mobiluncus|s__curtisii
h8,g__Brevibacterium|s__siliguriense
o__Alteromonadales,g__Pseudoalteromonas|s__ruthenica
29,g__Pseudomonas|s__mediterranea
h8,g__Streptomyces|s__sp. CdTB01
h9,g__Nitrospira|s__defluvii
h5,g__Pyrobaculum|s__ferrireducens
h4,g__Enterobacter|s__sp. R4-368
h9,g__Halomonas|s__elongata
h0,g__Planococcus|s__faecalis
h7,g__Georgenia|s__sp. Z294
h2,g__Methanoplanus|s__limicola
h4,g__Mycoplasmopsis|s__glycophila
h3,g__Pseudomonas|s__sp. L22-9
h1,g__Dokdonella|s__koreensis
h6,g__Aminobacter|s__sp. SR38
o__Alteromonadales,g__Pseudoalteromonas|s__piscicida
output,272
h4,g__Corynebacterium|s__variabile
h2,g__Geobacter|s__lovleyi
h6,g__Arenimonas|s__daejeonensis
h4,g__Pseudonocardia|s__autotrophica
h0,g__Sanguibacter|s__sp. HDW7
h0,g__Methanococcus|s__vannielii
o__Thermotogales,g__Thermosipho|s__melanesiensis
h7,g__Chitinophaga|s__sp. 1310
h1,g__Bifidobacterium|s__pseudolongum
h5,g__Methanocella|s__conradii
h9,g__Aeromonas|s__encheleia
h2,g__Companilactobacillus|s__Lactobacillus farciminis
h2,g__Blattabacterium|s__sp. (Nauphoeta cinerea)
h3,g__Maricaulis|s__maris
h4,g__Lactococcus|s__sp. TMW21612
output,L-MethionineD-MethionineProductionexport
h5,g__Bradyrhizobium|s__elkanii
h3,g__Bifidobacterium|s__longum
h5,g__Nostoc|s__piscinale
h4,g__Rhodobaca|s__barguzinensis
o__Rhodobacterales,g__Roseicitreum|s__antarcticum
o__Streptomycetales,g__Streptomyces|s__autolyticus
h4,g__Neisseria|s__sp. ZJ785
h5,g__Pseudopropionibacterium|s__propionicum
h8,g__Chthonomonas|s__calidirosea
56,g__Kineobactrum|s__sp. M2
h4,g__Sphingomonas|s__paucimobilis
2,g__Campylobacter|s__sp. CCUG 57310
h7,g__Thalassospira|s__indica
o__Alteromonadales,g__Shewanella|s__frigidimarina
h5,g__Vibrio|s__furnissii
h1,g__Candidatus Planktophila|s__dulcis
o__Rhodobacterales,g__Phaeobacter|s__sp. LSS9
33,g__Pseudonocardia|s__sp. Gen01
183,g__Mycoplasma|s__sp. Phocoena C-264-GEN
h1,g__Pseudoalteromonas|s__sp. Scap06
h1,g__Microcystis|s__viridis
h0,g__Capnocytophaga|s__stomatis
h5,g__Methylocella|s__silvestris
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Mycoplasma|s__fermentans
o__Bacteroidales,g__Prevotella|s__sp. oral taxon 299
h0,g__Geobacillus|s__thermodenitrificans
h6,g__Rhodovulum|s__sp. P5
h2,g__Burkholderia|s__pyrrocinia
h3,g__Polaribacter|s__sp. L12M9
h1,g__Candidatus Mikella|s__endobia
h7,g__Sulfolobus|s__tengchongensis
h0,g__Staphylococcus|s__capitis
h6,g__Microbacterium|s__sp. Nx66
h0,g__Brachyspira|s__pilosicoli
h6,g__Elizabethkingia|s__sp. JS20170427COW
h6,g__Candidatus Phytoplasma|s__mali
h0,g__Burkholderia|s__pseudomallei
h6,g__Salmonella|s__enterica
h4,g__Lysobacter|s__sp. H21R20
h1,g__Exiguobacterium|s__sp. ZWU0009
h1,g__Methylobacterium|s__durans
h6,g__Marinomonas|s__mediterranea
6,g__Ferroplasma|s__acidiphilum
h6,g__Salmonella|s__bongori
h3,g__Thiohalobacter|s__thiocyanaticus
h7,g__Nitrosomonas|s__communis
h9,g__Novosphingobium|s__sp. THN1
2,g__Microbacterium|s__hominis
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Streptococcus|s__suis
o__Desulfovibrionales,g__Desulfovibrio|s__ferrophilus
h2,g__Chryseobacterium|s__sp. F5649
h2,g__Shewanella|s__psychrophila
h5,g__Sphingomonas|s__sp. HDW15A
h8,g__Anaerococcus|s__prevotii
h5,g__Erysipelothrix|s__piscisicarius
h8,g__Mycobacterium|s__liflandii
o__Corynebacteriales,g__Nocardia|s__asteroides
h9,g__Halanaerobium|s__praevalens
h2,g__Acidilobus|s__saccharovorans
h9,g__Corynebacterium|s__provencense
h9,g__Spiroplasma|s__chinense
h3,g__Neorickettsia|s__risticii
h3,g__Corynebacterium|s__choanis
h7,g__Arabia|s__massiliensis
o__Burkholderiales,g__Polynucleobacter|s__sp. MWH-UH21B
o__Nostocales,g__Rivularia|s__sp. PCC 7116
h6,g__Streptomonospora|s__sp. M2
PropanoatePropionateProductionexport,g__Veillonella|s__dispar
h9,g__Staphylococcus|s__lentus
h4,g__Glaciecola|s__amylolytica
h3,g__Duganella|s__sp. GN2-R2
h3,g__Alloactinosynnema|s__sp. L-07
h4,g__Streptococcus|s__pneumoniae
h5,g__Clavibacter|s__sp. DM1
h7,g__Costertonia|s__aggregata
h4,g__Paenibacillus|s__sp. JNUCC-31
h1,g__Corynebacterium|s__doosanense
h0,g__Methylocella|s__silvestris
h8,g__Shewanella|s__woodyi
o__Cytophagales,g__Microscilla|s__sp. PRE1
o__Micrococcales,g__Arthrobacter|s__sp. AQ5-05
o__Flavobacteriales,g__Blattabacterium|s__sp. (Nauphoeta cinerea)
h6,g__Sulfolobus|s__acidocaldarius
TaurocholateConsumptionimport,g__Clostridium|s__perfringens
h6,g__Mesoplasma|s__florum
h6,g__Mycetocola|s__sp. JXN-3
h3,g__Stenotrophomonas|s__sp. pho
h5,g__Rickettsia|s__montanensis
h1,g__Citrobacter|s__sp. TSA-1
h1,g__Alistipes|s__finegoldii
h3,g__Radiobacillus|s__Bacillaceae bacterium JMAK1
h4,g__Thermomonas|s__sp. XSG
h2,g__Tardiphaga|s__sp. vice352
h1,g__Erwinia|s__tasmaniensis
h8,g__Arthrobacter|s__sp. J3.49
h4,g__Streptomyces|s__spongiicola
o__Spirochaetales,g__Treponema|s__sp. Marseille-Q4132
h4,g__Acidovorax|s__cattleyae
h5,g__Campylobacter|s__concisus
h8,g__Exiguobacterium|s__mexicanum
h8,g__Pseudomonas|s__sediminis
SuccinateProductionexport,g__Wolinella|s__succinogenes
h0,g__Nitratifractor|s__salsuginis
h4,g__Chryseobacterium|s__piperi
h4,g__Cupriavidus|s__gilardii
h0,g__Brevibacillus|s__sp. 7WMA2
h5,g__Natrinema|s__pallidum
h7,g__Pseudoalteromonas|s__espejiana
h4,g__Granulibacter|s__bethesdensis
h0,g__Deinococcus|s__sp. NW-56
h0,g__Rhizobium|s__acidisoli
h0,g__Citrobacter|s__portucalensis
h2,g__Paenibacillus|s__stellifer
h2,g__Myxococcus|s__stipitatus
h2,g__Rhodobacter|s__capsulatus
h3,g__Alkaliphilus|s__oremlandii
h2,g__Vagococcus|s__sp. CF-49
h7,g__Bradyrhizobium|s__sp. ORS 285
h7,g__Flavobacterium|s__sp. P2-65
h1,g__Bacillus|s__intestinalis
h8,g__Pseudomonas|s__resinovorans
h9,g__Rhodococcus|s__sp. SGAir0479
h9,g__Aliarcobacter|s__faecis
h2,g__Brevefilum|s__fermentans
12-EthanediolEthyleneglycolProductionexport,g__Bacteroides|s__thetaiotaomicron
h7,g__Arcobacter|s__lekithochrous
h7,g__Altererythrobacter|s__sp. ZODW24
o__Rhizobiales,g__Bradyrhizobium|s__genosp. L
h9,g__Halogeometricum|s__borinquense
3,g__Capnocytophaga|s__haemolytica
h2,g__Alteromonas|s__sp. RW2A1
h1,g__Otariodibacter|s__oris
h0,g__Kosakonia|s__pseudosacchari
h7,g__Desulfopila|s__sp. IMCC35005
h3,g__Mycobacterium|s__sp. PYR15
h6,g__Mycoplasma|s__anatis
h1,g__Jeotgalibaca|s__arthritidis
h7,g__Marichromatium|s__purpuratum
h7,g__Amycolatopsis|s__sp. AA4
h9,g__Klebsiella|s__huaxiensis
h8,g__Pseudomonas|s__sp. R76
h5,g__Bacillus|s__pumilus
h5,g__Gemella|s__haemolysans
h2,g__Lysobacter|s__sp. H21R4
h8,g__Chryseobacterium|s__sp. G0201
h0,g__Haematobacter|s__massiliensis
o__Vibrionales,g__Vibrio|s__cidicii
h1,g__Elizabethkingia|s__miricola
h4,g__Spiroplasma|s__corruscae
h2,g__Candidatus Koribacter|s__versatilis
h5,g__Citrobacter|s__sp. RHBSTW-00903
o__Bacteroidales,g__Duncaniella|s__sp. B8
h2,g__Paraburkholderia|s__sp. 7MH5
h0,g__Enterococcus|s__cecorum
h8,g__Terricaulis|s__silvestris
h3,g__Synechococcus|s__sp. RSCCF101
h6,g__Francisella|s__orientalis
h6,g__Pseudomonas|s__sp. BIOMIG1BAC
h8,g__Desulfitobacterium|s__hafniense
TaurolithocholateConsumptionimport,g__Clostridium|s__perfringens
h0,g__Crassaminicella|s__sp. SY095
h4,g__Acetobacter|s__pasteurianus
h6,g__Sporosarcina|s__sp. PTS2304
h7,g__Sporosarcina|s__sp. PTS2304
h4,g__Streptomyces|s__sp. DUT11
h0,g__Aquiflexum|s__balticum
h9,g__Nonlabens|s__dokdonensis
h1,g__Mucilaginibacter|s__ginsenosidivorax
h2,g__Komagataeibacter|s__saccharivorans
h0,g__Mucilaginibacter|s__rubeus
h1,g__Francisella|s__orientalis
o__Deferribacterales,g__Deferribacter|s__desulfuricans
h3,g__Saccharomonospora|s__viridis
h7,g__Azospirillum|s__brasilense
h5,g__Bartonella|s__quintana
h9,g__Burkholderia|s__sp. MSMB0856
o__Streptomycetales,g__Streptomyces|s__albus
h2,g__Alteromonas|s__mediterranea
h5,g__Klebsiella|s__sp. P1CD1
h7,g__Streptococcus|s__sp. oral taxon 064
h8,g__Variovorax|s__sp. PBS-H4
h9,g__Crateriforma|s__conspicua
h1,g__Halosimplex|s__pelagicum
h8,g__Acetilactobacillus|s__jinshanensis
h2,g__Pseudoalteromonas|s__translucida
h6,g__Acinetobacter|s__cumulans
h1,g__Pseudomonas|s__sp. Z003-0.4C(8344-21)
h2,g__Pseudomonas|s__sp. SWI6
h1,g__Bacteroides|s__zoogleoformans
o__Flavobacteriales,g__Polaribacter|s__sp. L3A8
h5,g__Candidatus Phaeomarinobacter|s__ectocarpi
h8,g__Acinetobacter|s__radioresistens
h0,g__Helicobacter|s__mustelae
h9,g__Erysipelothrix|s__rhusiopathiae
h7,g__Gynuella|s__sunshinyii
o__Rhizobiales,g__Aureimonas|s__sp. LMG 31693
h8,g__Lachnoclostridium|s__phocaeense
h8,g__Bosea|s__sp. PAMC 26642
h4,g__Chryseobacterium|s__sp. JV274
h4,g__Ornithinimicrobium|s__sp. AMA3305
h4,g__Streptomyces|s__nigra
h0,g__Salinivibrio|s__costicola
